U1085, iter_0: news_8189, news_4715, news_4681, news_4237, news_4249, news_1301, news_150, news_8643, news_4758, news_6240, news_6438, news_905, news_6148, news_1863, news_625, news_2897, news_5415, news_8450, news_7711, news_7116
U5100, iter_0: news_3947, news_4715, news_8189, news_5051, news_4140, news_5606, news_4781, news_2824, news_5884, news_1244, news_1301, news_1291, news_4237, news_7242, news_8308, news_7824, news_5797, news_5752, news_3491, news_195
U1861, iter_0: news_4715, news_6154, news_4375, news_6543, news_5072, news_8189, news_911, news_3976, news_4103, news_2951, news_6055, news_4722, news_8409, news_514, news_7119, news_7112, news_557, news_623, news_796, news_8143
U2655, iter_0: news_8468, news_2950, news_1073, news_5752, news_5832, news_5196, news_2820, news_6544, news_5002, news_4260, news_4071, news_4722, news_884, news_427, news_4237, news_482, news_557, news_769, news_911, news_4190
U1237, iter_0: news_8643, news_1291, news_4715, news_211, news_1244, news_4266, news_4237, news_7824, news_5606, news_8189, news_3947, news_150, news_2824, news_5051, news_7242, news_195, news_5752, news_3563, news_2864, news_3491
U38, iter_0: news_5752, news_4083, news_8189, news_1301, news_7242, news_4249, news_888, news_5403, news_4114, news_8597, news_7683, news_7515, news_261, news_3538, news_572, news_2689, news_2733, news_8120, news_2396, news_1799
U5002, iter_0: news_4715, news_5193, news_8189, news_4722, news_6543, news_5832, news_5072, news_8479, news_1265, news_7166, news_2951, news_7119, news_6055, news_911, news_6659, news_4071, news_7242, news_7112, news_360, news_1288
U5831, iter_0: news_1301, news_8189, news_4083, news_7242, news_5752, news_4249, news_6510, news_2659, news_4024, news_2503, news_864, news_7712, news_861, news_7584, news_6676, news_7856, news_2831, news_7578, news_5473, news_2343
U1928, iter_0: news_1291, news_7824, news_5884, news_7242, news_4715, news_5606, news_8189, news_1244, news_150, news_211, news_2864, news_5797, news_4083, news_195, news_4237, news_8643, news_5752, news_3947, news_4266, news_1120
U1970, iter_0: news_1291, news_683, news_4237, news_144, news_4083, news_7242, news_2864, news_8308, news_150, news_1244, news_5884, news_7824, news_5752, news_8189, news_4715, news_4140, news_4681, news_7212, news_2801, news_1120
U4814, iter_0: news_7119, news_150, news_1288, news_4190, news_6315, news_427, news_8444, news_5303, news_4715, news_769, news_4681, news_7242, news_1128, news_5832, news_8479, news_5654, news_4260, news_5196, news_8258, news_2281
U2711, iter_0: news_4715, news_211, news_8189, news_2824, news_5051, news_2864, news_1244, news_3563, news_4140, news_195, news_4681, news_5606, news_3947, news_7212, news_7242, news_5797, news_5752, news_4237, news_4266, news_4781
U1388, iter_0: news_4715, news_7242, news_8643, news_4237, news_150, news_5752, news_4681, news_4083, news_5, news_1369, news_7566, news_7787, news_2471, news_4031, news_7147, news_1955, news_6226, news_8232, news_5233, news_5920
U885, iter_0: news_150, news_4681, news_4715, news_1301, news_8189, news_8643, news_4237, news_4249, news_4031, news_8382, news_6592, news_7157, news_8088, news_2621, news_2875, news_1203, news_2867, news_2795, news_3359, news_1356
U1596, iter_0: news_7242, news_8189, news_4083, news_5752, news_1301, news_4249, news_3923, news_5002, news_7749, news_3894, news_7949, news_7670, news_4303, news_5187, news_3082, news_760, news_1670, news_8005, news_6282, news_1365
U2914, iter_0: news_4715, news_3947, news_8189, news_5606, news_195, news_211, news_2824, news_1291, news_7824, news_7242, news_1244, news_1301, news_5051, news_4140, news_5884, news_4781, news_8308, news_4237, news_5797, news_4266
U2737, iter_0: news_150, news_4715, news_4681, news_7242, news_8643, news_5752, news_4083, news_4237, news_2867, news_3892, news_7116, news_7119, news_4978, news_741, news_5723, news_878, news_3945, news_4250, news_6592, news_856
U3211, iter_0: news_150, news_7242, news_4715, news_4681, news_5752, news_4083, news_8643, news_4237, news_8552, news_4212, news_1771, news_1369, news_2069, news_2934, news_818, news_2015, news_5532, news_2020, news_131, news_6409
U5913, iter_0: news_4715, news_8189, news_482, news_4071, news_6543, news_2281, news_2951, news_1477, news_7119, news_5832, news_514, news_1265, news_7242, news_623, news_6055, news_8143, news_5752, news_8258, news_5196, news_4237
U4236, iter_0: news_4715, news_8189, news_6543, news_482, news_8468, news_3976, news_557, news_4071, news_7119, news_2951, news_4103, news_796, news_911, news_5832, news_8409, news_553, news_4581, news_1265, news_8143, news_7242
U2839, iter_0: news_557, news_150, news_6154, news_6315, news_4715, news_796, news_5832, news_376, news_482, news_5196, news_8143, news_5654, news_4581, news_4375, news_7242, news_514, news_2573, news_360, news_6666, news_1477
U5809, iter_0: news_2864, news_150, news_683, news_4650, news_8308, news_5606, news_4083, news_144, news_5884, news_7242, news_1244, news_195, news_7824, news_1291, news_5797, news_4681, news_1120, news_3947, news_5051, news_2824
U5182, iter_0: news_4715, news_3947, news_8189, news_5051, news_5606, news_2824, news_4140, news_4781, news_1244, news_7242, news_1291, news_1301, news_5884, news_4237, news_211, news_195, news_5797, news_5752, news_8308, news_7824
U4948, iter_0: news_5051, news_4650, news_3563, news_150, news_1120, news_1301, news_5797, news_5752, news_4237, news_4681, news_4266, news_7242, news_211, news_4715, news_4781, news_195, news_7824, news_8643, news_4083, news_1244
U477, iter_0: news_4715, news_5832, news_8189, news_360, news_4722, news_482, news_5632, news_1477, news_7119, news_4375, news_2723, news_2281, news_7242, news_6055, news_958, news_5072, news_2573, news_1288, news_6666, news_4103
U2309, iter_0: news_7824, news_4715, news_5884, news_211, news_3947, news_150, news_1244, news_5606, news_195, news_8189, news_7242, news_2824, news_1291, news_1301, news_5797, news_5051, news_4266, news_4140, news_1120, news_4781
U1583, iter_0: news_8468, news_4715, news_796, news_8189, news_4722, news_557, news_5632, news_1477, news_2281, news_1265, news_7166, news_7242, news_2723, news_958, news_514, news_553, news_8409, news_4071, news_5654, news_6315
U4200, iter_0: news_1288, news_7119, news_6154, news_4190, news_4715, news_8444, news_376, news_8409, news_5654, news_2951, news_6543, news_8258, news_6315, news_5832, news_5196, news_5072, news_150, news_4581, news_1939, news_8189
U534, iter_0: news_4715, news_5752, news_7242, news_4681, news_4237, news_150, news_4083, news_8643, news_7554, news_7899, news_7769, news_2559, news_5222, news_174, news_5375, news_2326, news_2471, news_8582, news_5197, news_2553
U2660, iter_0: news_150, news_5884, news_4650, news_2864, news_8308, news_3947, news_1291, news_1301, news_4681, news_1120, news_4715, news_7242, news_8189, news_211, news_8643, news_4140, news_4237, news_4083, news_5752, news_1244
U2148, iter_0: news_1291, news_8643, news_4715, news_7824, news_5606, news_8189, news_211, news_4237, news_1244, news_4266, news_7242, news_3947, news_2824, news_195, news_5752, news_5051, news_150, news_4140, news_3491, news_2864
U5998, iter_0: news_5051, news_2864, news_150, news_5884, news_683, news_4650, news_8308, news_5606, news_3563, news_3947, news_2824, news_7242, news_1291, news_1120, news_144, news_195, news_4681, news_5797, news_7212, news_1301
U2452, iter_0: news_4715, news_5072, news_4375, news_6154, news_8189, news_6543, news_4103, news_911, news_3976, news_4722, news_2951, news_7112, news_8409, news_7119, news_514, news_6055, news_623, news_8143, news_4071, news_6703
U4955, iter_0: news_4715, news_8189, news_6154, news_5193, news_482, news_4071, news_2951, news_8409, news_7119, news_6659, news_514, news_6055, news_553, news_623, news_8143, news_1265, news_264, news_5832, news_5752, news_7242
U3132, iter_0: news_3947, news_4715, news_5051, news_4140, news_8189, news_4781, news_3491, news_8308, news_5797, news_5752, news_2824, news_4237, news_4266, news_1301, news_7212, news_1244, news_5884, news_1120, news_1291, news_7824
U3825, iter_0: news_5884, news_7824, news_4715, news_5606, news_8189, news_7242, news_211, news_150, news_195, news_1120, news_2824, news_8643, news_5051, news_4140, news_4681, news_5752, news_4781, news_4237, news_4650, news_1301
U408, iter_0: news_5884, news_4715, news_150, news_1301, news_5606, news_4681, news_3491, news_8189, news_4083, news_1120, news_4237, news_1244, news_4650, news_8643, news_5752, news_7212, news_2801, news_2864, news_195, news_7242
U3442, iter_0: news_7119, news_1288, news_557, news_3976, news_6154, news_8444, news_796, news_4190, news_150, news_376, news_6315, news_6055, news_5654, news_8409, news_4375, news_5832, news_8258, news_427, news_7200, news_4581
U3789, iter_0: news_211, news_4715, news_3563, news_8189, news_5051, news_2824, news_4681, news_195, news_2864, news_7212, news_4266, news_150, news_1244, news_5797, news_4249, news_3491, news_5752, news_8643, news_8308, news_7242
U2478, iter_0: news_1291, news_4715, news_7824, news_8189, news_8643, news_211, news_7242, news_4237, news_3947, news_2824, news_150, news_5051, news_5797, news_5752, news_1120, news_3491, news_1301, news_5884, news_4781, news_4650
U2832, iter_0: news_4715, news_1291, news_211, news_8189, news_5606, news_1244, news_8643, news_4237, news_3947, news_4266, news_2824, news_7242, news_7824, news_5051, news_4140, news_195, news_2864, news_5752, news_150, news_5797
U2477, iter_0: news_5884, news_150, news_683, news_2864, news_4681, news_4715, news_7242, news_3947, news_211, news_195, news_5606, news_5051, news_8189, news_2824, news_1291, news_4650, news_4140, news_7824, news_4083, news_8308
U2421, iter_0: news_4715, news_8189, news_6154, news_4722, news_8468, news_5072, news_6543, news_5193, news_2281, news_4103, news_4375, news_482, news_557, news_2951, news_911, news_8409, news_4071, news_6659, news_3976, news_7112
U1059, iter_0: news_1291, news_4715, news_8189, news_211, news_7242, news_1244, news_150, news_3947, news_195, news_4266, news_8643, news_1120, news_4237, news_4140, news_5752, news_2864, news_4781, news_4681, news_1301, news_4083
U3713, iter_0: news_3947, news_4715, news_5051, news_8189, news_4781, news_1301, news_150, news_1244, news_4681, news_5752, news_4237, news_4266, news_8643, news_4083, news_7212, news_195, news_7242, news_211, news_3563, news_4249
U1335, iter_0: news_4715, news_8189, news_5051, news_1244, news_5606, news_4140, news_7242, news_4237, news_5752, news_5797, news_1291, news_4266, news_7212, news_8308, news_8643, news_3491, news_4681, news_1301, news_150, news_4249
U6217, iter_0: news_7119, news_5002, news_5654, news_6666, news_1288, news_4375, news_6452, news_150, news_557, news_5303, news_3976, news_8479, news_4190, news_6659, news_796, news_6315, news_7112, news_454, news_4114, news_360
U111, iter_0: news_5072, news_4071, news_4715, news_3976, news_4103, news_4375, news_264, news_6154, news_911, news_4722, news_6659, news_2951, news_378, news_6703, news_7112, news_6543, news_8409, news_6055, news_1073, news_2950
U5428, iter_0: news_4715, news_6154, news_796, news_557, news_8189, news_7119, news_4722, news_482, news_8444, news_6543, news_5832, news_8468, news_3976, news_6055, news_5193, news_4375, news_1288, news_5632, news_8258, news_8479
U896, iter_0: news_7119, news_6666, news_454, news_5002, news_360, news_5193, news_4715, news_8189, news_7242, news_5303, news_1477, news_6459, news_4114, news_5632, news_8444, news_1128, news_557, news_1265, news_150, news_1671
U4631, iter_0: news_8189, news_3976, news_4375, news_4715, news_7112, news_1073, news_6154, news_6543, news_8433, news_958, news_2950, news_5752, news_5646, news_4681, news_4237, news_6666, news_1659, news_4071, news_4083, news_884
U2764, iter_0: news_4715, news_8189, news_2824, news_4140, news_1244, news_5797, news_5752, news_4681, news_4781, news_3563, news_3947, news_3491, news_7242, news_4237, news_195, news_4083, news_4249, news_1301, news_1120, news_8643
U1868, iter_0: news_8189, news_7242, news_1301, news_5752, news_4083, news_4249, news_8037, news_2795, news_3945, news_5652, news_8582, news_4978, news_2548, news_2632, news_8645, news_1476, news_5, news_5920, news_3359, news_726
U2584, iter_0: news_8189, news_5051, news_4715, news_5797, news_4140, news_2824, news_211, news_2864, news_1244, news_1291, news_3947, news_4781, news_7242, news_195, news_4237, news_8308, news_5752, news_4681, news_7212, news_3563
U2052, iter_0: news_8643, news_4715, news_7824, news_1291, news_1244, news_4266, news_211, news_4237, news_8189, news_3947, news_5606, news_150, news_195, news_5051, news_2824, news_3563, news_7242, news_5752, news_4681, news_3491
U4895, iter_0: news_4715, news_8189, news_3947, news_2824, news_7242, news_1291, news_5797, news_5752, news_4237, news_7824, news_1301, news_8643, news_1120, news_3491, news_150, news_4681, news_7212, news_4083, news_4249, news_4650
U1427, iter_0: news_4715, news_8189, news_1244, news_5051, news_5606, news_2864, news_7242, news_5797, news_4237, news_1291, news_5752, news_4266, news_4681, news_8643, news_1301, news_150, news_4249, news_7824, news_2801, news_4650
U2666, iter_0: news_4715, news_8189, news_6154, news_4722, news_5193, news_8468, news_482, news_5072, news_6543, news_557, news_4375, news_5632, news_3976, news_4103, news_4071, news_2951, news_2281, news_1477, news_796, news_7119
U2118, iter_0: news_7119, news_1288, news_557, news_6154, news_3976, news_796, news_8444, news_4190, news_4715, news_5654, news_6055, news_376, news_6315, news_150, news_4375, news_8409, news_5832, news_8258, news_7200, news_2573
U3006, iter_0: news_4375, news_5072, news_4715, news_911, news_4103, news_8189, news_6154, news_514, news_6055, news_623, news_6703, news_376, news_2950, news_5752, news_1265, news_4237, news_8433, news_5632, news_454, news_4384
U3416, iter_0: news_4715, news_8189, news_5072, news_4103, news_6543, news_8409, news_3976, news_7119, news_264, news_6659, news_623, news_378, news_6055, news_7242, news_5752, news_8444, news_4681, news_4237, news_2950, news_5042
U4226, iter_0: news_1291, news_4715, news_8643, news_211, news_5606, news_8189, news_4237, news_7824, news_4266, news_1244, news_3947, news_7242, news_2824, news_5051, news_5752, news_150, news_195, news_4140, news_2864, news_3491
U4416, iter_0: news_4715, news_8189, news_211, news_1291, news_5606, news_1244, news_7824, news_3947, news_7242, news_2824, news_5051, news_4266, news_4237, news_195, news_4140, news_8643, news_5797, news_2864, news_5752, news_150
U1590, iter_0: news_5051, news_144, news_5884, news_1244, news_1291, news_3563, news_5752, news_5797, news_3947, news_683, news_2864, news_2824, news_7212, news_7242, news_150, news_7824, news_4083, news_5606, news_4140, news_8308
U2522, iter_0: news_4715, news_211, news_2824, news_1244, news_3947, news_5051, news_4140, news_7242, news_5606, news_2864, news_4781, news_4237, news_5752, news_8308, news_5797, news_1291, news_195, news_3563, news_7212, news_4266
U3318, iter_0: news_5884, news_150, news_5606, news_2864, news_7242, news_7824, news_4715, news_8189, news_8308, news_4681, news_211, news_4083, news_1120, news_2824, news_5051, news_5752, news_8643, news_4781, news_7212, news_4266
U5975, iter_0: news_5884, news_4715, news_150, news_3947, news_7824, news_5606, news_211, news_195, news_8189, news_7242, news_1291, news_1244, news_2824, news_5797, news_4681, news_5051, news_4140, news_1301, news_1120, news_4781
U2959, iter_0: news_8189, news_4715, news_1244, news_5752, news_5797, news_3947, news_4237, news_3491, news_1291, news_4681, news_3563, news_7242, news_4083, news_8643, news_1301, news_144, news_2801, news_4249, news_4650, news_5606
U1416, iter_0: news_150, news_8189, news_4715, news_4681, news_4249, news_4237, news_1301, news_8643, news_2772, news_714, news_1463, news_3892, news_492, news_2436, news_141, news_3524, news_4998, news_1947, news_1372, news_741
U4375, iter_0: news_4715, news_211, news_8189, news_1244, news_2824, news_5051, news_2864, news_3947, news_5606, news_4140, news_5797, news_7242, news_195, news_3563, news_4237, news_1291, news_4681, news_4781, news_8308, news_4266
U171, iter_0: news_683, news_150, news_5884, news_8308, news_7242, news_3947, news_144, news_195, news_2824, news_5051, news_4083, news_4715, news_1120, news_8189, news_4681, news_5752, news_4140, news_211, news_4237, news_8643
U6443, iter_0: news_5884, news_5606, news_683, news_2864, news_8189, news_1244, news_195, news_1291, news_5797, news_4650, news_4140, news_5051, news_4781, news_7212, news_8308, news_4237, news_3491, news_4715, news_4681, news_211
U545, iter_0: news_4715, news_5072, news_8189, news_4375, news_3976, news_7112, news_7119, news_6055, news_514, news_623, news_557, news_5752, news_6659, news_1265, news_6703, news_958, news_4237, news_2950, news_8433, news_5654
U4014, iter_0: news_7119, news_150, news_557, news_7112, news_427, news_6452, news_4260, news_4375, news_482, news_7200, news_4681, news_5303, news_6154, news_376, news_4715, news_7242, news_2573, news_4581, news_514, news_5196
U2876, iter_0: news_7119, news_1288, news_796, news_4715, news_8409, news_6543, news_7200, news_5196, news_150, news_427, news_8189, news_6452, news_5072, news_514, news_8143, news_911, news_571, news_4681, news_360, news_4103
U281, iter_0: news_7119, news_1288, news_557, news_150, news_796, news_3976, news_4190, news_5654, news_7112, news_8444, news_6315, news_6154, news_4375, news_6452, news_4715, news_4260, news_7200, news_376, news_6055, news_5832
U3566, iter_0: news_4715, news_8189, news_5051, news_4140, news_2824, news_4781, news_2864, news_3947, news_5752, news_5797, news_7212, news_8308, news_4237, news_7242, news_1291, news_4681, news_195, news_3563, news_3491, news_1301
U3411, iter_0: news_4715, news_211, news_8189, news_2824, news_5606, news_5051, news_7242, news_2864, news_7824, news_4266, news_4237, news_5797, news_1301, news_3563, news_5752, news_8643, news_4681, news_150, news_4249, news_2801
U5784, iter_0: news_5884, news_3947, news_4715, news_1301, news_150, news_5051, news_4140, news_8189, news_4781, news_4083, news_4681, news_1120, news_2824, news_4650, news_4237, news_1291, news_5752, news_2801, news_8643, news_7242
U2650, iter_0: news_5884, news_150, news_1301, news_3947, news_4715, news_4681, news_5051, news_5606, news_4140, news_8189, news_3491, news_7824, news_4266, news_4237, news_2824, news_4781, news_1244, news_1291, news_4650, news_5797
U906, iter_0: news_4715, news_8189, news_5051, news_4140, news_4781, news_1244, news_7242, news_5752, news_5884, news_4237, news_1301, news_8308, news_211, news_2864, news_3491, news_1120, news_8643, news_4681, news_150, news_144
U2603, iter_0: news_5884, news_3947, news_4715, news_150, news_5606, news_1301, news_5051, news_4140, news_8189, news_3491, news_7824, news_4781, news_4266, news_1120, news_2824, news_1244, news_4083, news_1291, news_5797, news_7212
U803, iter_0: news_4715, news_8189, news_7242, news_5051, news_1244, news_7824, news_5797, news_5752, news_4237, news_150, news_4266, news_8643, news_4681, news_1301, news_144, news_4083, news_683, news_2801, news_4249, news_4140
U5650, iter_0: news_5193, news_8479, news_4375, news_5654, news_796, news_360, news_6666, news_454, news_1477, news_6315, news_4715, news_8189, news_7242, news_8444, news_5632, news_427, news_1265, news_7166, news_557, news_6452
U3893, iter_0: news_4715, news_8189, news_4781, news_3491, news_5752, news_4237, news_7212, news_1301, news_5884, news_1291, news_8643, news_7824, news_4083, news_7242, news_4249, news_150, news_4650, news_4681, news_211, news_3563
U2612, iter_0: news_4715, news_8189, news_1244, news_5884, news_5752, news_7242, news_1291, news_4237, news_7824, news_8308, news_8643, news_195, news_1120, news_3491, news_1301, news_150, news_4681, news_144, news_4083, news_4249
U3739, iter_0: news_4715, news_8468, news_8189, news_4722, news_6154, news_482, news_4103, news_8444, news_3976, news_553, news_911, news_7242, news_4581, news_4237, news_623, news_5196, news_5752, news_427, news_8627, news_378
U5367, iter_0: news_5654, news_360, news_8479, news_4375, news_5002, news_6459, news_796, news_7242, news_2723, news_5303, news_5832, news_4715, news_6703, news_8189, news_1288, news_8433, news_1477, news_5632, news_482, news_150
U1971, iter_0: news_4715, news_8189, news_5072, news_5193, news_8468, news_557, news_1477, news_911, news_553, news_8409, news_8258, news_7112, news_514, news_796, news_5752, news_8143, news_6055, news_5832, news_6659, news_2281
U2448, iter_0: news_8479, news_8643, news_8468, news_5632, news_1477, news_4715, news_6154, news_5832, news_2281, news_150, news_360, news_2723, news_4237, news_8189, news_1374, news_8258, news_514, news_6544, news_1265, news_5196
U221, iter_0: news_1291, news_7242, news_4237, news_8643, news_5884, news_4715, news_4083, news_7824, news_8189, news_1244, news_5752, news_150, news_3491, news_1301, news_4650, news_1120, news_2864, news_4249, news_2801, news_683
U6419, iter_0: news_4266, news_5051, news_5884, news_5752, news_1291, news_4237, news_150, news_2864, news_4715, news_5606, news_4781, news_195, news_4140, news_1301, news_1120, news_4681, news_2824, news_211, news_7212, news_7242
U2479, iter_0: news_5051, news_150, news_5884, news_3491, news_683, news_2864, news_3947, news_3563, news_4781, news_1301, news_8308, news_2824, news_5606, news_1120, news_4237, news_4140, news_8189, news_4650, news_7212, news_5797
U3808, iter_0: news_8189, news_7242, news_5752, news_1301, news_4249, news_4083, news_5631, news_5540, news_3964, news_8559, news_6182, news_7734, news_2559, news_7047, news_7750, news_6240, news_6768, news_8450, news_2471, news_2097
U1063, iter_0: news_4715, news_211, news_1244, news_195, news_144, news_3491, news_3563, news_7824, news_7242, news_683, news_5752, news_7212, news_1301, news_1291, news_1120, news_4249, news_5606, news_8643, news_4266, news_8189
U6059, iter_0: news_5051, news_8189, news_5797, news_1244, news_4715, news_3491, news_1291, news_4681, news_4237, news_4083, news_5752, news_195, news_5884, news_2801, news_4650, news_7242, news_7824, news_4249, news_211, news_1301
U1548, iter_0: news_4715, news_482, news_5832, news_8189, news_7166, news_4071, news_8444, news_958, news_8643, news_4581, news_6543, news_1265, news_557, news_911, news_2951, news_4375, news_6659, news_6154, news_8409, news_1073
U5974, iter_0: news_5884, news_150, news_683, news_2864, news_4681, news_4715, news_5051, news_3947, news_8308, news_5606, news_4650, news_1301, news_195, news_1291, news_2824, news_8189, news_3563, news_8643, news_4140, news_4083
U6319, iter_0: news_150, news_2864, news_4681, news_4715, news_1301, news_8308, news_1291, news_8189, news_195, news_7242, news_4083, news_4140, news_8643, news_211, news_5797, news_4237, news_3491, news_4266, news_144, news_1244
U798, iter_0: news_4715, news_1244, news_8643, news_8189, news_4266, news_2824, news_3947, news_195, news_2864, news_4237, news_7242, news_4140, news_150, news_4681, news_1301, news_8308, news_4249, news_5752, news_144, news_5884
U3677, iter_0: news_4715, news_3947, news_5606, news_5051, news_211, news_2824, news_1244, news_7242, news_4140, news_1291, news_4781, news_5797, news_7824, news_195, news_4237, news_5752, news_2864, news_5884, news_1301, news_8308
U3560, iter_0: news_4715, news_7242, news_5752, news_4237, news_4681, news_8643, news_150, news_4083, news_3997, news_8098, news_5540, news_4604, news_6117, news_5686, news_7083, news_5572, news_1367, news_1918, news_1791, news_8489
U78, iter_0: news_7119, news_150, news_5002, news_557, news_1288, news_4190, news_6315, news_5303, news_5654, news_4260, news_4114, news_427, news_482, news_7242, news_7200, news_4681, news_5832, news_4715, news_454, news_1265
U6240, iter_0: news_4715, news_6154, news_4722, news_6543, news_5072, news_557, news_8468, news_4375, news_482, news_4103, news_5193, news_3976, news_911, news_2951, news_2281, news_6055, news_5632, news_8409, news_796, news_6659
U2868, iter_0: news_4715, news_211, news_8189, news_5051, news_3947, news_7242, news_4237, news_195, news_4781, news_5752, news_1301, news_8643, news_7212, news_4681, news_3491, news_150, news_4249, news_1120, news_4650, news_5884
U5293, iter_0: news_683, news_150, news_5884, news_2864, news_7242, news_5606, news_4681, news_4715, news_7824, news_211, news_8189, news_4650, news_195, news_4083, news_1244, news_3947, news_144, news_5797, news_4140, news_5051
U6404, iter_0: news_8627, news_7119, news_427, news_2573, news_6315, news_7200, news_2950, news_1288, news_5654, news_2820, news_2281, news_557, news_7112, news_4190, news_378, news_4260, news_6543, news_8444, news_796, news_8409
U4502, iter_0: news_4715, news_8643, news_4237, news_7242, news_5752, news_4681, news_150, news_4083, news_3905, news_8418, news_4126, news_5187, news_7507, news_2471, news_7566, news_4219, news_8232, news_8634, news_4583, news_7522
U3531, iter_0: news_3976, news_4103, news_4715, news_8189, news_7112, news_4722, news_6543, news_5196, news_514, news_2951, news_2950, news_5752, news_1265, news_8143, news_4237, news_4071, news_796, news_4581, news_6666, news_6717
U6410, iter_0: news_4715, news_8189, news_2824, news_2864, news_1244, news_4781, news_5752, news_3947, news_7212, news_8308, news_7242, news_4237, news_4681, news_3563, news_195, news_144, news_2801, news_1301, news_4249, news_4083
U4418, iter_0: news_8189, news_5051, news_2824, news_4140, news_1244, news_5797, news_5752, news_4781, news_7212, news_3947, news_8308, news_2864, news_3491, news_1291, news_3563, news_195, news_4083, news_7242, news_144, news_4249
U5926, iter_0: news_5752, news_7242, news_8189, news_4083, news_4249, news_1301, news_5358, news_2760, news_7593, news_7162, news_152, news_1220, news_3463, news_7949, news_7952, news_5653, news_1498, news_1976, news_682, news_5685
U6517, iter_0: news_4715, news_1291, news_8189, news_7824, news_1244, news_211, news_5606, news_3947, news_2824, news_7242, news_4266, news_195, news_8643, news_5051, news_4237, news_5797, news_4140, news_150, news_2864, news_1301
U2496, iter_0: news_4715, news_5193, news_8189, news_8479, news_5832, news_8444, news_7119, news_4375, news_553, news_360, news_3976, news_7166, news_2951, news_1265, news_7242, news_4103, news_4581, news_4237, news_8143, news_911
U1255, iter_0: news_8189, news_150, news_4715, news_4237, news_4681, news_8643, news_1301, news_4249, news_1643, news_7181, news_8464, news_8620, news_2707, news_8224, news_1123, news_8447, news_1239, news_4375, news_5920, news_1911
U3001, iter_0: news_7119, news_4715, news_6055, news_796, news_8258, news_8189, news_2951, news_5196, news_7200, news_1477, news_4190, news_5072, news_427, news_8143, news_911, news_6452, news_4103, news_8479, news_360, news_482
U3534, iter_0: news_4715, news_4071, news_8189, news_8468, news_5193, news_6154, news_553, news_4581, news_7119, news_6659, news_6703, news_623, news_7166, news_4681, news_5752, news_5654, news_514, news_8433, news_5507, news_958
U1956, iter_0: news_8189, news_4715, news_264, news_5193, news_6703, news_4375, news_4681, news_7112, news_8409, news_2950, news_2281, news_5507, news_6154, news_2347, news_7166, news_7119, news_623, news_5752, news_5654, news_4384
U3018, iter_0: news_1291, news_7824, news_4715, news_5884, news_8189, news_5606, news_7242, news_1244, news_211, news_150, news_8643, news_3947, news_5797, news_195, news_4237, news_4266, news_1120, news_5752, news_2824, news_4140
U5857, iter_0: news_4715, news_8189, news_6154, news_5072, news_8468, news_6543, news_5193, news_4375, news_482, news_3976, news_7112, news_1477, news_6055, news_514, news_5632, news_623, news_7242, news_264, news_5832, news_5752
U350, iter_0: news_2864, news_150, news_683, news_8308, news_4650, news_5051, news_5606, news_5884, news_3563, news_3947, news_2824, news_7242, news_144, news_4681, news_1120, news_1291, news_195, news_5797, news_4083, news_7212
U2041, iter_0: news_7242, news_7824, news_5884, news_1291, news_5606, news_4715, news_1244, news_150, news_2864, news_683, news_4083, news_211, news_4237, news_5797, news_8643, news_5752, news_144, news_195, news_4650, news_4140
U2627, iter_0: news_5051, news_1291, news_5884, news_144, news_683, news_2801, news_3563, news_3947, news_5797, news_2864, news_5606, news_2824, news_7212, news_7242, news_150, news_4083, news_8308, news_4650, news_1120, news_7824
U2785, iter_0: news_5884, news_7824, news_5606, news_7242, news_4715, news_8189, news_1291, news_1244, news_150, news_211, news_5797, news_3947, news_195, news_1120, news_2824, news_8643, news_4266, news_4140, news_4681, news_5752
U5121, iter_0: news_5884, news_5051, news_683, news_2864, news_1291, news_3563, news_8308, news_3947, news_1301, news_2824, news_3491, news_4650, news_4781, news_4681, news_8189, news_4237, news_8643, news_5606, news_4715, news_1120
U1801, iter_0: news_5884, news_4715, news_3947, news_5606, news_150, news_8189, news_1291, news_7824, news_7242, news_195, news_5051, news_4681, news_211, news_2824, news_1244, news_5797, news_4140, news_1120, news_4781, news_8643
U3022, iter_0: news_4715, news_3947, news_2824, news_5051, news_4140, news_4781, news_1244, news_7242, news_211, news_1301, news_5606, news_1291, news_8308, news_195, news_2864, news_4237, news_5752, news_3563, news_7824, news_7212
U3130, iter_0: news_5884, news_4715, news_5606, news_1301, news_5051, news_8189, news_4140, news_3491, news_150, news_1244, news_1120, news_2824, news_5797, news_4083, news_4681, news_4237, news_7212, news_5752, news_8308, news_8643
U4823, iter_0: news_1244, news_5884, news_683, news_5797, news_3947, news_7824, news_2864, news_195, news_4140, news_1120, news_5606, news_4715, news_5051, news_211, news_3563, news_8643, news_4781, news_4249, news_4266, news_5752
U5849, iter_0: news_5884, news_4715, news_3947, news_150, news_8189, news_4681, news_7824, news_7242, news_195, news_2824, news_1244, news_4781, news_5797, news_8308, news_211, news_1301, news_8643, news_5752, news_4266, news_3491
U1322, iter_0: news_1291, news_5884, news_5051, news_4650, news_683, news_3563, news_3947, news_2864, news_8308, news_1120, news_2824, news_4083, news_144, news_211, news_5797, news_5606, news_1301, news_7212, news_7242, news_4715
U2357, iter_0: news_8189, news_5051, news_2824, news_4140, news_4715, news_1244, news_5797, news_7212, news_3491, news_4681, news_4781, news_5752, news_8308, news_3947, news_4237, news_1291, news_4083, news_195, news_2864, news_144
