U1085, iter_0: news_3947, news_5051, news_150, news_2864, news_2824, news_8189, news_4781, news_4715, news_3563, news_4140, news_1291, news_211, news_5884, news_4237, news_195, news_1244, news_5606, news_144, news_1120, news_7824
U4026, iter_0: news_8189, news_3947, news_2864, news_150, news_5051, news_1291, news_195, news_4237, news_1244, news_3563, news_4249, news_4715, news_4083, news_7212, news_7824, news_1301, news_7242, news_4650, news_8643, news_4681
U2825, iter_0: news_3947, news_5051, news_150, news_2864, news_2824, news_4781, news_1291, news_8189, news_4715, news_3563, news_4140, news_211, news_1244, news_4237, news_5884, news_195, news_5606, news_1120, news_144, news_7824
U5330, iter_0: news_5051, news_4715, news_3947, news_2824, news_150, news_2864, news_3563, news_1291, news_4781, news_8189, news_211, news_4237, news_5606, news_1244, news_7824, news_144, news_195, news_4140, news_683, news_5884
U5748, iter_0: news_8189, news_3947, news_2824, news_2864, news_150, news_4237, news_211, news_1291, news_4249, news_4781, news_1120, news_195, news_4715, news_5606, news_4083, news_1301, news_7212, news_7242, news_2801, news_4681
U6377, iter_0: news_8189, news_4237, news_3947, news_5884, news_2824, news_1291, news_2864, news_211, news_5051, news_150, news_4140, news_4249, news_1244, news_3563, news_4715, news_5606, news_4781, news_1120, news_7824, news_1301
U2812, iter_0: news_3947, news_150, news_5051, news_4781, news_2864, news_4715, news_2824, news_1291, news_3563, news_8189, news_1244, news_4140, news_211, news_4237, news_144, news_195, news_5606, news_5884, news_7824, news_683
U4957, iter_0: news_8189, news_5884, news_2864, news_150, news_211, news_195, news_4237, news_1244, news_4781, news_3563, news_5606, news_4249, news_4083, news_4715, news_7212, news_1301, news_7242, news_4650, news_8643, news_4681
U4649, iter_0: news_5051, news_3947, news_2864, news_150, news_2824, news_4715, news_3563, news_8189, news_1291, news_4781, news_211, news_1244, news_4237, news_4140, news_5606, news_5884, news_195, news_7824, news_144, news_1120
U5577, iter_0: news_4715, news_2824, news_8643, news_5051, news_1291, news_1244, news_4237, news_8189, news_3947, news_2864, news_150, news_4781, news_144, news_4650, news_5797, news_1301, news_4249, news_195, news_4681, news_4083
U5588, iter_0: news_8189, news_4237, news_1244, news_4249, news_4715, news_2864, news_3947, news_5051, news_8308, news_4681, news_1120, news_8643, news_1301, news_4083, news_150, news_5797, news_144, news_7242, news_7212, news_2801
U5779, iter_0: news_5051, news_3947, news_2824, news_2864, news_8189, news_1291, news_4781, news_3563, news_4140, news_211, news_5884, news_195, news_1244, news_5606, news_1120, news_144, news_7824, news_7212, news_683, news_4083
U3668, iter_0: news_3947, news_5051, news_150, news_4715, news_2864, news_4781, news_3563, news_2824, news_1291, news_144, news_1244, news_4237, news_8189, news_5606, news_683, news_211, news_7824, news_195, news_4140, news_7212
U1828, iter_0: news_8189, news_4140, news_2824, news_3947, news_150, news_5051, news_195, news_4781, news_1120, news_4237, news_4715, news_4249, news_4083, news_7212, news_1301, news_7242, news_8643, news_4681, news_5752, news_3491
U490, iter_0: news_3947, news_150, news_2824, news_4715, news_3563, news_8189, news_211, news_4237, news_144, news_195, news_1120, news_1301, news_4083, news_4249, news_5797, news_8643, news_4650, news_7242, news_2801, news_8308
U2510, iter_0: news_4715, news_3563, news_5606, news_4237, news_7824, news_1244, news_8643, news_1291, news_2824, news_683, news_5051, news_211, news_4650, news_3947, news_5797, news_4249, news_1301, news_2864, news_4781, news_144
U1008, iter_0: news_3947, news_8189, news_2824, news_4140, news_2864, news_5884, news_150, news_1291, news_5051, news_211, news_4237, news_4781, news_1244, news_3563, news_1120, news_4715, news_195, news_4249, news_5606, news_7824
U2186, iter_0: news_4715, news_8643, news_4650, news_4681, news_4237, news_1244, news_4249, news_1301, news_5752, news_1291, news_211, news_4083, news_5051, news_3947, news_8189, news_7242, news_2864, news_150, news_195, news_4266
U1989, iter_0: news_5193, news_6055, news_796, news_150, news_6543, news_2723, news_3976, news_482, news_427, news_6315, news_1288, news_8468, news_6452, news_4114, news_4722, news_4715, news_5042, news_8143, news_1939, news_5632
U4009, iter_0: news_3947, news_4715, news_5051, news_150, news_2864, news_2824, news_144, news_683, news_4237, news_5606, news_7824, news_5797, news_1301, news_4266, news_8189, news_4083, news_4140, news_5752, news_8643, news_7242
U6107, iter_0: news_150, news_2864, news_4715, news_4140, news_8189, news_195, news_144, news_4237, news_7212, news_1120, news_1244, news_211, news_5884, news_7824, news_4083, news_683, news_1301, news_7242, news_2801, news_5797
U1524, iter_0: news_3947, news_150, news_2864, news_8189, news_4140, news_5051, news_2824, news_5884, news_1291, news_4781, news_211, news_3563, news_4237, news_1244, news_195, news_1120, news_4715, news_5606, news_144, news_7212
U947, iter_0: news_8189, news_2824, news_5051, news_150, news_3947, news_2864, news_4140, news_5884, news_211, news_1291, news_3563, news_4781, news_195, news_4237, news_1244, news_4715, news_5606, news_1120, news_7824, news_144
U3299, iter_0: news_4715, news_3947, news_4781, news_150, news_3563, news_683, news_144, news_4237, news_5606, news_1301, news_5752, news_4083, news_8643, news_211, news_4249, news_7242, news_4681, news_195, news_8189, news_8308
U6263, iter_0: news_3947, news_4715, news_150, news_4781, news_2864, news_2824, news_1291, news_144, news_4237, news_7824, news_8189, news_195, news_7212, news_1301, news_5797, news_8643, news_4083, news_1120, news_4249, news_5752
U5045, iter_0: news_4715, news_5051, news_2824, news_5606, news_1291, news_150, news_4237, news_4781, news_1244, news_8643, news_683, news_8189, news_1301, news_5797, news_4249, news_4083, news_5884, news_4681, news_1120, news_5752
U2686, iter_0: news_3947, news_150, news_2864, news_5051, news_4781, news_2824, news_1291, news_8189, news_4715, news_4140, news_3563, news_211, news_4237, news_5884, news_1244, news_1120, news_195, news_5606, news_7824, news_144
U5168, iter_0: news_4715, news_5051, news_3947, news_3563, news_150, news_2824, news_1244, news_4237, news_5606, news_7824, news_144, news_5797, news_8189, news_1301, news_8643, news_4249, news_4650, news_4083, news_5752, news_4681
U2647, iter_0: news_4715, news_3947, news_5051, news_4781, news_3563, news_683, news_150, news_2864, news_144, news_1291, news_5797, news_7824, news_5606, news_2824, news_1244, news_4237, news_4266, news_8643, news_1301, news_5752
U4521, iter_0: news_4715, news_4237, news_3563, news_8189, news_211, news_2864, news_150, news_4249, news_5884, news_1301, news_683, news_144, news_4140, news_8643, news_4083, news_195, news_1120, news_8308, news_4681, news_7242
U5310, iter_0: news_8189, news_5884, news_4140, news_2824, news_3947, news_2864, news_150, news_211, news_1291, news_1120, news_195, news_4237, news_4781, news_1244, news_3563, news_5606, news_4249, news_4715, news_4083, news_7824
U5392, iter_0: news_4715, news_4781, news_150, news_2864, news_2824, news_1244, news_5606, news_4237, news_7824, news_8189, news_8643, news_1301, news_4083, news_4650, news_4249, news_1120, news_5752, news_7242, news_4681, news_8308
U582, iter_0: news_8189, news_2824, news_5884, news_4140, news_3947, news_5051, news_2864, news_150, news_211, news_1291, news_4237, news_3563, news_195, news_1244, news_4781, news_1120, news_5606, news_4715, news_7824, news_4249
U2272, iter_0: news_5051, news_150, news_4715, news_3563, news_8189, news_4237, news_7824, news_683, news_1120, news_1301, news_8643, news_7212, news_5797, news_4083, news_4249, news_7242, news_5752, news_4681, news_3491, news_3947
U3219, iter_0: news_4715, news_3947, news_3563, news_4781, news_5051, news_1291, news_150, news_2864, news_683, news_1244, news_2824, news_5606, news_7824, news_4237, news_144, news_8643, news_211, news_5797, news_1301, news_4650
U1643, iter_0: news_4715, news_3563, news_683, news_4781, news_8643, news_1291, news_5606, news_5051, news_7824, news_1244, news_211, news_3947, news_150, news_2864, news_2824, news_4237, news_144, news_5797, news_4681, news_1301
U6455, iter_0: news_8189, news_2824, news_3947, news_5051, news_150, news_5884, news_2864, news_4140, news_1291, news_211, news_3563, news_4781, news_4237, news_1244, news_195, news_4715, news_1120, news_5606, news_7824, news_144
U5203, iter_0: news_4237, news_211, news_4715, news_8189, news_2824, news_1244, news_3947, news_3563, news_5884, news_5606, news_150, news_4249, news_1301, news_683, news_4083, news_4650, news_144, news_195, news_4681, news_8643
U2765, iter_0: news_4715, news_3563, news_683, news_8643, news_5606, news_7824, news_5051, news_4781, news_5797, news_144, news_150, news_1244, news_2864, news_3947, news_1291, news_4237, news_2824, news_211, news_4681, news_4650
U2543, iter_0: news_5884, news_8189, news_4140, news_211, news_2824, news_1291, news_4237, news_1120, news_2864, news_3947, news_1244, news_150, news_195, news_5051, news_3563, news_4249, news_5606, news_4781, news_7824, news_4083
U3021, iter_0: news_4715, news_5051, news_3947, news_4781, news_150, news_2864, news_3563, news_683, news_144, news_2824, news_1291, news_5606, news_7824, news_5797, news_1244, news_4266, news_4237, news_7212, news_8643, news_1301
U4875, iter_0: news_4715, news_1291, news_3947, news_3563, news_1244, news_4237, news_4781, news_5051, news_2824, news_211, news_2864, news_150, news_5606, news_7824, news_8189, news_683, news_4249, news_1301, news_144, news_4650
U1782, iter_0: news_8643, news_4715, news_5606, news_3563, news_7824, news_683, news_2824, news_211, news_5051, news_4650, news_5797, news_4237, news_144, news_1244, news_1291, news_1301, news_8189, news_4681, news_150, news_2864
U3265, iter_0: news_4715, news_3563, news_4237, news_5606, news_1244, news_7824, news_1291, news_683, news_3947, news_2824, news_5051, news_8643, news_4249, news_5797, news_1301, news_4781, news_150, news_4681, news_8189, news_4083
U1144, iter_0: news_4715, news_683, news_4781, news_3563, news_3947, news_5051, news_1291, news_5797, news_7824, news_150, news_144, news_1244, news_8643, news_5606, news_2864, news_4237, news_5752, news_1301, news_4681, news_4266
U1402, iter_0: news_4715, news_4781, news_3563, news_3947, news_683, news_5051, news_150, news_1291, news_2864, news_144, news_1244, news_7824, news_5606, news_5797, news_8643, news_2824, news_4237, news_1301, news_5752, news_4650
U4452, iter_0: news_8189, news_2824, news_5051, news_211, news_3947, news_1291, news_3563, news_2864, news_4237, news_150, news_5884, news_4715, news_1244, news_5606, news_4140, news_7824, news_4781, news_195, news_4249, news_1120
U4561, iter_0: news_8189, news_2824, news_5051, news_150, news_3947, news_5884, news_2864, news_211, news_4140, news_3563, news_1291, news_195, news_4781, news_4237, news_5606, news_4715, news_1244, news_1120, news_7824, news_144
U2614, iter_0: news_8189, news_2824, news_5884, news_5051, news_211, news_2864, news_3947, news_4140, news_3563, news_1291, news_5606, news_1244, news_195, news_7824, news_4781, news_1120, news_144, news_4249, news_1301, news_4083
U6113, iter_0: news_5606, news_4715, news_2824, news_8643, news_211, news_8189, news_1244, news_1291, news_150, news_144, news_195, news_4781, news_4083, news_8308, news_1120, news_4140, news_5752, news_3491, news_2801, news_3563
U4109, iter_0: news_8643, news_5606, news_4715, news_7824, news_4650, news_4237, news_3563, news_5797, news_683, news_211, news_8308, news_4681, news_4249, news_1301, news_2824, news_1244, news_144, news_5752, news_3491, news_8189
U1546, iter_0: news_4715, news_5051, news_3563, news_3947, news_150, news_2864, news_2824, news_4781, news_5606, news_683, news_1291, news_7824, news_144, news_4237, news_1244, news_8643, news_211, news_5797, news_8189, news_1301
U4899, iter_0: news_3947, news_150, news_4715, news_2864, news_4781, news_3563, news_2824, news_1291, news_1244, news_5606, news_4237, news_7824, news_8189, news_1301, news_1120, news_4083, news_8643, news_7242, news_4650, news_5752
U675, iter_0: news_3947, news_150, news_5051, news_2864, news_4781, news_2824, news_4715, news_3563, news_1291, news_4140, news_8189, news_195, news_4237, news_144, news_1244, news_211, news_1120, news_7212, news_5884, news_5606
U3537, iter_0: news_8189, news_4237, news_150, news_1291, news_4140, news_4249, news_4715, news_4781, news_5606, news_1120, news_4083, news_7824, news_195, news_1301, news_8308, news_7242, news_683, news_4681, news_8643, news_5752
U6164, iter_0: news_8189, news_1301, news_5752, news_4083, news_4249, news_7242, news_4064, news_7054, news_2339, news_5638, news_1123, news_5449, news_4007, news_4035, news_5532, news_5282, news_378, news_2074, news_7057, news_1053
U1532, iter_0: news_3947, news_5051, news_4715, news_150, news_2864, news_4781, news_3563, news_2824, news_1291, news_4237, news_144, news_1244, news_8189, news_5606, news_683, news_211, news_7824, news_7212, news_4140, news_1301
U3860, iter_0: news_8189, news_211, news_2824, news_5884, news_3563, news_1291, news_5606, news_4237, news_5051, news_1244, news_4715, news_2864, news_7824, news_150, news_3947, news_4140, news_195, news_8643, news_4781, news_4249
U3532, iter_0: news_8189, news_3947, news_150, news_5051, news_4237, news_4249, news_4083, news_4715, news_1301, news_7242, news_4650, news_2801, news_683, news_4681, news_8643, news_5797, news_5752, news_5884, news_4140, news_195
U5490, iter_0: news_4715, news_3947, news_4781, news_5051, news_3563, news_150, news_2864, news_1291, news_2824, news_1244, news_4237, news_683, news_5606, news_7824, news_144, news_211, news_5797, news_8189, news_1301, news_8643
U829, iter_0: news_5884, news_8189, news_4140, news_2824, news_211, news_3947, news_2864, news_1291, news_150, news_1120, news_5051, news_195, news_4237, news_1244, news_4781, news_3563, news_4249, news_5606, news_4083, news_7824
U1849, iter_0: news_4715, news_4781, news_150, news_144, news_2864, news_8643, news_5606, news_5752, news_1301, news_4237, news_4650, news_4681, news_211, news_2801, news_4083, news_7242, news_4249, news_1120, news_8189, news_4140
U3116, iter_0: news_5606, news_4715, news_8643, news_3563, news_7824, news_4237, news_8189, news_1291, news_144, news_5797, news_150, news_1301, news_3947, news_4781, news_5884, news_4681, news_8308, news_4083, news_5752, news_1120
U4517, iter_0: news_4715, news_3947, news_1291, news_3563, news_5051, news_4237, news_1244, news_2824, news_2864, news_4781, news_150, news_5606, news_211, news_7824, news_8189, news_683, news_4249, news_1301, news_144, news_5797
U2428, iter_0: news_3947, news_2864, news_150, news_5051, news_4237, news_8189, news_2824, news_4715, news_4140, news_4249, news_3563, news_5884, news_211, news_4083, news_1301, news_5606, news_7212, news_1120, news_2801, news_8308
U744, iter_0: news_8189, news_4140, news_3947, news_4237, news_150, news_1120, news_5606, news_4781, news_4249, news_7824, news_4715, news_4083, news_4650, news_1301, news_8308, news_8643, news_7242, news_683, news_4681, news_5797
U2646, iter_0: news_4715, news_2824, news_5051, news_2864, news_8189, news_4237, news_150, news_211, news_4781, news_5606, news_7824, news_4249, news_4140, news_144, news_1301, news_4650, news_1120, news_4083, news_5797, news_7212
U532, iter_0: news_4715, news_2824, news_3563, news_4237, news_5051, news_8189, news_3947, news_211, news_1291, news_2864, news_1244, news_5606, news_150, news_7824, news_4781, news_5884, news_4249, news_144, news_4140, news_1301
U759, iter_0: news_4715, news_884, news_454, news_8258, news_5303, news_3976, news_4681, news_1374, news_5752, news_7155, news_4114, news_4722, news_7112, news_2347, news_1301, news_4237, news_5646, news_2950, news_1265, news_1939
U1294, iter_0: news_4715, news_3563, news_683, news_5051, news_5606, news_7824, news_8643, news_4781, news_3947, news_5797, news_144, news_4237, news_1244, news_1291, news_150, news_2864, news_2824, news_1301, news_4650, news_5752
U666, iter_0: news_4140, news_8189, news_3947, news_2864, news_150, news_4237, news_4781, news_1244, news_3563, news_4249, news_5606, news_4083, news_4715, news_144, news_1301, news_7242, news_8308, news_8643, news_4681, news_5752
U1263, iter_0: news_8643, news_5606, news_4715, news_3563, news_2824, news_211, news_7824, news_4237, news_1244, news_1291, news_8189, news_5051, news_683, news_4650, news_144, news_150, news_2864, news_3947, news_1301, news_4781
U3763, iter_0: news_4140, news_8189, news_5884, news_2824, news_3947, news_2864, news_150, news_211, news_5051, news_1291, news_1120, news_195, news_4781, news_4237, news_1244, news_3563, news_5606, news_4249, news_4715, news_4083
U3900, iter_0: news_3947, news_2864, news_150, news_5051, news_2824, news_1291, news_8189, news_4781, news_4715, news_3563, news_211, news_4140, news_4237, news_1244, news_5884, news_5606, news_195, news_1120, news_7824, news_144
U3407, iter_0: news_8189, news_5884, news_2824, news_211, news_4140, news_1291, news_2864, news_3947, news_150, news_5051, news_1244, news_4237, news_3563, news_195, news_4781, news_1120, news_5606, news_4715, news_7824, news_4249
U6326, iter_0: news_8189, news_5884, news_2824, news_211, news_4237, news_1291, news_5606, news_3563, news_5051, news_1244, news_4140, news_3947, news_2864, news_150, news_195, news_4715, news_7824, news_4249, news_1120, news_8643
U5772, iter_0: news_8189, news_2824, news_5051, news_3947, news_150, news_2864, news_5884, news_211, news_1291, news_4140, news_3563, news_4237, news_4781, news_195, news_1244, news_4715, news_5606, news_1120, news_7824, news_144
U6381, iter_0: news_8189, news_2824, news_211, news_1291, news_5051, news_3563, news_5884, news_3947, news_4237, news_5606, news_2864, news_150, news_1244, news_4715, news_4140, news_7824, news_4781, news_195, news_4249, news_8643
U1707, iter_0: news_553, news_378, news_8444, news_8643, news_3976, news_4715, news_911, news_8479, news_7112, news_4722, news_8258, news_4071, news_2950, news_5303, news_4237, news_6659, news_1265, news_427, news_454, news_8189
U3254, iter_0: news_8189, news_4140, news_5884, news_2864, news_150, news_211, news_195, news_1120, news_4237, news_3563, news_5606, news_4715, news_4249, news_4083, news_1301, news_7242, news_8643, news_4681, news_5752, news_4266
U2744, iter_0: news_8189, news_5884, news_4140, news_2824, news_3947, news_150, news_2864, news_5051, news_211, news_1291, news_4237, news_1120, news_195, news_4781, news_3563, news_1244, news_4249, news_5606, news_4083, news_4715
U4006, iter_0: news_4715, news_3947, news_150, news_1291, news_1244, news_4237, news_5606, news_683, news_211, news_8189, news_1301, news_7212, news_4140, news_8643, news_4083, news_4650, news_4249, news_5884, news_5752, news_7242
U4415, iter_0: news_5884, news_8189, news_211, news_4237, news_4249, news_2824, news_4140, news_1291, news_2864, news_3947, news_150, news_5606, news_5051, news_1244, news_3563, news_4715, news_7242, news_8308, news_7824, news_195
U1481, iter_0: news_8189, news_5884, news_4140, news_2824, news_211, news_1291, news_2864, news_3947, news_150, news_4237, news_5051, news_1120, news_1244, news_195, news_3563, news_5606, news_4781, news_4249, news_7824, news_4715
U837, iter_0: news_8643, news_4715, news_5606, news_3563, news_7824, news_2824, news_4237, news_211, news_683, news_4650, news_1244, news_5051, news_5797, news_144, news_1291, news_8189, news_1301, news_4681, news_4249, news_2864
U2867, iter_0: news_4715, news_3563, news_2824, news_5051, news_5606, news_211, news_1291, news_4237, news_8189, news_1244, news_3947, news_2864, news_150, news_7824, news_8643, news_4781, news_683, news_144, news_4650, news_5884
U1822, iter_0: news_150, news_5051, news_2824, news_8189, news_1291, news_4715, news_4237, news_5606, news_144, news_4083, news_4249, news_1301, news_683, news_7242, news_5797, news_2801, news_8643, news_8308, news_5752, news_4681
U3247, iter_0: news_150, news_5051, news_8189, news_4715, news_3563, news_4237, news_5884, news_1244, news_211, news_1120, news_195, news_144, news_7212, news_5606, news_7824, news_4083, news_4249, news_1301, news_7242, news_2801
U4138, iter_0: news_4715, news_683, news_3563, news_5051, news_150, news_5797, news_2864, news_8643, news_2824, news_1244, news_1291, news_4237, news_4266, news_5752, news_1301, news_7212, news_211, news_4681, news_4083, news_2801
U4597, iter_0: news_4715, news_5051, news_3563, news_683, news_3947, news_4781, news_150, news_2864, news_5797, news_144, news_5606, news_7824, news_8643, news_2824, news_1244, news_1291, news_4237, news_5752, news_4266, news_1301
U3840, iter_0: news_553, news_8444, news_4715, news_8479, news_7112, news_8643, news_4237, news_4071, news_454, news_8258, news_5303, news_427, news_884, news_5832, news_8189, news_6703, news_8143, news_482, news_6717, news_1939
U4877, iter_0: news_4140, news_8189, news_5884, news_3947, news_150, news_5051, news_211, news_1291, news_1120, news_4237, news_5606, news_4249, news_4083, news_4715, news_1301, news_7242, news_5797, news_8643, news_4681, news_5752
U1215, iter_0: news_150, news_2864, news_4715, news_1291, news_3563, news_8189, news_1244, news_4237, news_4140, news_5606, news_144, news_7824, news_5884, news_1120, news_7212, news_1301, news_4249, news_4083, news_8643, news_7242
U1212, iter_0: news_4715, news_3563, news_5051, news_4781, news_8643, news_144, news_7824, news_150, news_1291, news_4237, news_5752, news_1301, news_4681, news_7212, news_4083, news_4249, news_2801, news_7242, news_8189, news_5884
U5450, iter_0: news_5606, news_8643, news_4715, news_3563, news_7824, news_2824, news_211, news_4237, news_5051, news_8189, news_1244, news_4650, news_683, news_1291, news_144, news_5797, news_1301, news_2864, news_150, news_4249
U5750, iter_0: news_8189, news_2824, news_211, news_4237, news_5884, news_1291, news_5606, news_3563, news_1244, news_5051, news_4715, news_3947, news_7824, news_2864, news_4249, news_150, news_4140, news_4650, news_8643, news_195
U5567, iter_0: news_3947, news_150, news_4715, news_4781, news_5051, news_2864, news_1291, news_3563, news_2824, news_4237, news_1244, news_211, news_8189, news_5606, news_7824, news_4140, news_144, news_683, news_5884, news_195
U6370, iter_0: news_8643, news_4715, news_2824, news_683, news_4237, news_4650, news_144, news_1244, news_1301, news_8189, news_1291, news_4681, news_4249, news_8308, news_5752, news_150, news_2864, news_7242, news_4083, news_4781
U4086, iter_0: news_5884, news_8189, news_2824, news_3947, news_211, news_150, news_1291, news_1120, news_195, news_4237, news_4781, news_1244, news_4249, news_4083, news_7824, news_7242, news_4715, news_1301, news_8308, news_4650
U6521, iter_0: news_4715, news_3563, news_4237, news_3947, news_5606, news_1291, news_2864, news_1244, news_150, news_683, news_8189, news_4249, news_1301, news_8643, news_4083, news_4681, news_1120, news_5752, news_5884, news_2801
U5278, iter_0: news_4237, news_4715, news_8189, news_2824, news_211, news_4249, news_3563, news_5606, news_1291, news_1244, news_3947, news_5051, news_5884, news_7824, news_2864, news_150, news_1301, news_4650, news_4781, news_8308
U5636, iter_0: news_4249, news_4237, news_8308, news_4681, news_2801, news_4715, news_7242, news_5884, news_211, news_4083, news_4650, news_1301, news_5797, news_5606, news_1244, news_7824, news_8189, news_683, news_1291, news_3563
U361, iter_0: news_8189, news_4140, news_3947, news_5884, news_2824, news_150, news_2864, news_5051, news_1291, news_211, news_4781, news_195, news_1120, news_3563, news_4237, news_1244, news_4715, news_5606, news_144, news_7824
U581, iter_0: news_5884, news_8189, news_4140, news_211, news_1120, news_4237, news_2824, news_4249, news_1291, news_195, news_1244, news_2864, news_8308, news_3947, news_150, news_5606, news_4083, news_3563, news_5051, news_7242
U3583, iter_0: news_3947, news_150, news_2864, news_5051, news_2824, news_8189, news_4781, news_1291, news_4140, news_4715, news_3563, news_211, news_5884, news_4237, news_1244, news_1120, news_195, news_5606, news_7824, news_144
U531, iter_0: news_4715, news_150, news_4237, news_8643, news_5752, news_4083, news_4681, news_7242, news_7802, news_1208, news_2279, news_5193, news_816, news_7049, news_1908, news_5768, news_2795, news_2278, news_2559, news_5255
U4136, iter_0: news_5606, news_4715, news_3563, news_7824, news_683, news_4650, news_5797, news_211, news_2824, news_4237, news_144, news_5051, news_1244, news_4681, news_3491, news_1301, news_5752, news_1291, news_8308, news_8189
U4358, iter_0: news_2824, news_3947, news_8189, news_5051, news_150, news_2864, news_211, news_4140, news_4715, news_4237, news_1244, news_5606, news_1120, news_7824, news_144, news_4249, news_4083, news_1301, news_7212, news_8643
U2154, iter_0: news_3947, news_150, news_2864, news_5051, news_4781, news_4715, news_2824, news_4237, news_8189, news_4140, news_1291, news_3563, news_5884, news_211, news_1244, news_1120, news_7212, news_4083, news_4249, news_195
U786, iter_0: news_8189, news_211, news_2824, news_5606, news_4237, news_3563, news_5884, news_1244, news_4715, news_7824, news_5051, news_4249, news_4650, news_2864, news_3947, news_195, news_1301, news_4140, news_144, news_8308
U6212, iter_0: news_8189, news_5884, news_211, news_4237, news_1291, news_1244, news_5606, news_3563, news_4140, news_5051, news_3947, news_4249, news_2864, news_150, news_7824, news_4715, news_1120, news_195, news_4650, news_1301
U3011, iter_0: news_3947, news_5051, news_150, news_2864, news_2824, news_8189, news_4781, news_4140, news_4715, news_1291, news_3563, news_4237, news_211, news_1244, news_5884, news_195, news_1120, news_5606, news_144, news_7824
U1193, iter_0: news_3947, news_150, news_2864, news_5051, news_2824, news_4140, news_4781, news_1291, news_5884, news_3563, news_211, news_4237, news_4715, news_1244, news_195, news_1120, news_5606, news_144, news_7824, news_7212
U1101, iter_0: news_8189, news_1291, news_4237, news_1244, news_3563, news_150, news_4249, news_7824, news_4715, news_4083, news_1301, news_8643, news_8308, news_7242, news_7212, news_5797, news_4681, news_2801, news_5752, news_4140
U5733, iter_0: news_3947, news_150, news_2864, news_5051, news_2824, news_8189, news_4140, news_4781, news_1291, news_5884, news_211, news_3563, news_4715, news_4237, news_1244, news_195, news_1120, news_5606, news_144, news_7824
U5211, iter_0: news_8643, news_4237, news_4249, news_7824, news_4715, news_8189, news_4681, news_1291, news_1301, news_683, news_5884, news_4083, news_5752, news_5051, news_7242, news_3947, news_1120, news_150, news_4781, news_4650
U5418, iter_0: news_8189, news_3947, news_2824, news_150, news_2864, news_5051, news_1291, news_1120, news_4781, news_4237, news_1244, news_4249, news_4083, news_7212, news_4715, news_1301, news_7242, news_8308, news_4650, news_2801
U1774, iter_0: news_4715, news_8643, news_3563, news_683, news_5606, news_7824, news_144, news_5051, news_4781, news_5797, news_4237, news_4650, news_1301, news_3947, news_150, news_5752, news_2824, news_1291, news_1244, news_2864
U586, iter_0: news_3947, news_150, news_2864, news_8189, news_5884, news_4781, news_5051, news_2824, news_1291, news_4237, news_1120, news_211, news_3563, news_195, news_1244, news_4715, news_4083, news_4249, news_7212, news_5606
U5866, iter_0: news_4715, news_8643, news_3563, news_2824, news_211, news_683, news_4237, news_144, news_8189, news_150, news_1301, news_4781, news_4681, news_4249, news_5752, news_3491, news_4083, news_8308, news_7242, news_2801
U4267, iter_0: news_4715, news_3563, news_5606, news_5051, news_8643, news_7824, news_2824, news_683, news_4237, news_1244, news_211, news_1291, news_2864, news_3947, news_150, news_5797, news_144, news_4781, news_4650, news_1301
U4611, iter_0: news_3947, news_150, news_5051, news_2864, news_2824, news_8189, news_4140, news_4781, news_1291, news_5884, news_3563, news_211, news_4715, news_195, news_4237, news_1244, news_1120, news_5606, news_144, news_7824
U2047, iter_0: news_150, news_2864, news_5051, news_4140, news_8189, news_2824, news_211, news_1120, news_4237, news_4715, news_144, news_5606, news_7824, news_4083, news_4249, news_1301, news_7242, news_683, news_2801, news_5797
U4231, iter_0: news_4715, news_3947, news_5051, news_3563, news_2864, news_4237, news_150, news_2824, news_1291, news_4781, news_1244, news_5606, news_211, news_7824, news_8189, news_683, news_144, news_4249, news_1301, news_5797
U2714, iter_0: news_4715, news_5797, news_4781, news_7824, news_8643, news_5051, news_1244, news_3947, news_4237, news_5752, news_4681, news_1301, news_150, news_4249, news_2824, news_7212, news_211, news_4083, news_8308, news_7242
U5984, iter_0: news_5606, news_4715, news_3563, news_2824, news_8643, news_211, news_5051, news_7824, news_4237, news_8189, news_1244, news_1291, news_2864, news_150, news_683, news_4650, news_144, news_3947, news_5797, news_195
U958, iter_0: news_4715, news_5051, news_8643, news_7824, news_150, news_8189, news_4237, news_1244, news_3947, news_4781, news_683, news_195, news_1301, news_5797, news_5884, news_4249, news_4083, news_4681, news_4140, news_7242
U2573, iter_0: news_3947, news_150, news_4140, news_8189, news_2864, news_2824, news_5884, news_1291, news_4781, news_211, news_4237, news_3563, news_195, news_1120, news_1244, news_4715, news_5606, news_144, news_7212, news_7824
U6223, iter_0: news_3947, news_5051, news_150, news_2864, news_2824, news_8189, news_4781, news_4140, news_1291, news_3563, news_4715, news_5884, news_211, news_1244, news_195, news_4237, news_1120, news_5606, news_144, news_7824
U298, iter_0: news_5606, news_2824, news_4715, news_3563, news_211, news_8189, news_8643, news_4237, news_5051, news_7824, news_1244, news_1291, news_2864, news_150, news_4650, news_3947, news_5884, news_683, news_144, news_195
U393, iter_0: news_2824, news_5051, news_8189, news_3947, news_150, news_2864, news_3563, news_1291, news_4715, news_211, news_4781, news_5606, news_4237, news_5884, news_1244, news_4140, news_195, news_7824, news_144, news_8643
U1104, iter_0: news_8189, news_5884, news_4140, news_2824, news_211, news_3947, news_150, news_2864, news_5051, news_1291, news_4237, news_195, news_1120, news_3563, news_1244, news_4781, news_5606, news_4249, news_4715, news_7824
