U1085, iter_0: news_5072, news_4071, news_8189, news_6659, news_264, news_378, news_4715, news_4722, news_4681, news_8433, news_2950, news_2951, news_5646, news_8409, news_6055, news_2347, news_1477, news_5193, news_427, news_5654
U3854, iter_0: news_8189, news_4715, news_2824, news_5797, news_4781, news_5752, news_7212, news_8308, news_4237, news_4681, news_1291, news_7242, news_5884, news_4083, news_4650, news_7824, news_4249, news_1301, news_8643, news_150
U4772, iter_0: news_5884, news_150, news_3947, news_1301, news_5051, news_4681, news_5606, news_4140, news_3491, news_8189, news_7824, news_2824, news_4781, news_4083, news_4266, news_1291, news_1120, news_1244, news_5797, news_4650
U2837, iter_0: news_5884, news_4266, news_5752, news_1291, news_4237, news_5797, news_7242, news_4083, news_150, news_7824, news_8189, news_8308, news_195, news_2801, news_4715, news_1301, news_4681, news_3491, news_8643, news_4249
U2962, iter_0: news_150, news_4715, news_5606, news_4681, news_1301, news_1120, news_8189, news_8308, news_4781, news_7824, news_8643, news_1291, news_4237, news_4083, news_1244, news_5752, news_2864, news_7212, news_7242, news_144
U1477, iter_0: news_4715, news_8189, news_211, news_5797, news_2824, news_5051, news_2864, news_1244, news_4140, news_8308, news_4681, news_3563, news_195, news_3491, news_144, news_5884, news_3947, news_7212, news_7242, news_4781
U1587, iter_0: news_4715, news_1244, news_8643, news_8189, news_1291, news_5606, news_3947, news_195, news_4237, news_7242, news_3563, news_4681, news_150, news_1301, news_7212, news_4249, news_5752, news_3491, news_4650, news_2801
U4767, iter_0: news_4715, news_8189, news_5051, news_2824, news_5797, news_2864, news_1244, news_4140, news_211, news_4681, news_8308, news_3947, news_7212, news_4781, news_3563, news_5752, news_195, news_7242, news_3491, news_4237
U5464, iter_0: news_8189, news_5051, news_4715, news_4140, news_2824, news_4781, news_5752, news_3947, news_1244, news_5797, news_7212, news_4237, news_8308, news_2864, news_1291, news_3491, news_4681, news_195, news_7242, news_144
U2878, iter_0: news_5884, news_683, news_150, news_5606, news_2864, news_7242, news_4715, news_195, news_1291, news_3947, news_8308, news_4681, news_7824, news_4650, news_8189, news_5051, news_1244, news_2824, news_1120, news_5797
U3044, iter_0: news_1291, news_8643, news_4715, news_8189, news_7242, news_5606, news_4237, news_211, news_5752, news_150, news_2824, news_4140, news_4083, news_1301, news_4650, news_4781, news_7212, news_4249, news_683, news_8308
U50, iter_0: news_683, news_2864, news_150, news_5606, news_5884, news_4650, news_7242, news_144, news_4681, news_4715, news_7824, news_4083, news_195, news_1244, news_8308, news_8189, news_5797, news_211, news_1291, news_1120
U6540, iter_0: news_4266, news_8643, news_5752, news_144, news_1291, news_5051, news_3563, news_4237, news_3947, news_5797, news_4083, news_7824, news_5606, news_150, news_4715, news_195, news_4781, news_8308, news_8189, news_4140
U1428, iter_0: news_5884, news_4266, news_1244, news_5051, news_5752, news_144, news_1291, news_4237, news_5797, news_3947, news_4083, news_7824, news_5606, news_2864, news_150, news_4715, news_195, news_8308, news_8189, news_4140
U3284, iter_0: news_5884, news_1291, news_3563, news_5752, news_4083, news_150, news_2864, news_4781, news_4715, news_1120, news_8189, news_1301, news_5606, news_4681, news_4650, news_211, news_7242, news_1244, news_7824, news_4237
U3622, iter_0: news_5884, news_683, news_4650, news_2864, news_8308, news_3563, news_5051, news_5606, news_7242, news_4083, news_144, news_4681, news_2824, news_1120, news_3947, news_195, news_211, news_1291, news_7212, news_5797
U1259, iter_0: news_4715, news_8189, news_211, news_5051, news_2824, news_4140, news_1244, news_2864, news_5752, news_3947, news_5797, news_7242, news_3563, news_4781, news_7212, news_195, news_4681, news_4237, news_8308, news_3491
U1010, iter_0: news_4715, news_8189, news_211, news_2824, news_1244, news_5051, news_3947, news_4140, news_7242, news_2864, news_5606, news_4781, news_4237, news_1291, news_195, news_5797, news_5752, news_8308, news_3563, news_1301
U4262, iter_0: news_4715, news_8189, news_211, news_5051, news_2824, news_4140, news_2864, news_1244, news_3563, news_5797, news_5752, news_7212, news_4681, news_3947, news_7242, news_4781, news_195, news_8308, news_4237, news_3491
U5947, iter_0: news_5884, news_150, news_7242, news_4715, news_5606, news_683, news_7824, news_4681, news_211, news_2864, news_8189, news_195, news_3947, news_1244, news_5797, news_1291, news_2824, news_1120, news_4140, news_4650
U984, iter_0: news_4715, news_8189, news_2824, news_211, news_4140, news_3947, news_2864, news_7242, news_5797, news_5752, news_8308, news_4237, news_1291, news_4681, news_1301, news_4266, news_4249, news_8643, news_144, news_5884
U3502, iter_0: news_1291, news_8643, news_4715, news_211, news_5606, news_4237, news_4266, news_8189, news_3947, news_7824, news_1244, news_7242, news_5051, news_150, news_5752, news_2824, news_2864, news_195, news_4140, news_3491
U2468, iter_0: news_5884, news_150, news_683, news_2864, news_3563, news_1301, news_5051, news_4681, news_3947, news_1291, news_4715, news_2824, news_4140, news_4237, news_8308, news_8643, news_4083, news_195, news_4781, news_211
U1274, iter_0: news_8189, news_7242, news_1301, news_5752, news_4249, news_4083, news_2589, news_8468, news_8645, news_2294, news_3997, news_6226, news_1771, news_6768, news_1342, news_8479, news_1918, news_7308, news_3999, news_3892
U3448, iter_0: news_150, news_683, news_2864, news_5884, news_4650, news_5606, news_7242, news_8308, news_144, news_4681, news_4083, news_4715, news_7824, news_195, news_5797, news_8189, news_5051, news_211, news_1120, news_3947
U662, iter_0: news_4715, news_211, news_5051, news_2824, news_4140, news_2864, news_1244, news_3947, news_7242, news_3563, news_5752, news_5797, news_7212, news_4781, news_195, news_4681, news_4237, news_5606, news_8308, news_3491
U2672, iter_0: news_4715, news_211, news_5606, news_1291, news_3947, news_1244, news_7242, news_2824, news_7824, news_5051, news_4140, news_195, news_5797, news_4237, news_4781, news_4266, news_5752, news_2864, news_8643, news_5884
U3274, iter_0: news_5051, news_1291, news_3563, news_3947, news_195, news_4140, news_2824, news_4650, news_683, news_7242, news_7212, news_8189, news_4681, news_4237, news_1244, news_4781, news_8643, news_4266, news_5884, news_5752
U4161, iter_0: news_150, news_5606, news_4715, news_7242, news_195, news_8189, news_3947, news_4681, news_5797, news_683, news_4781, news_8643, news_5752, news_144, news_8308, news_4083, news_7212, news_1301, news_4237, news_3563
U4945, iter_0: news_1244, news_5884, news_5051, news_5752, news_144, news_1291, news_3563, news_4237, news_5797, news_3947, news_7824, news_4083, news_5606, news_2864, news_150, news_4715, news_195, news_8308, news_8189, news_4140
U1781, iter_0: news_5072, news_4375, news_8189, news_911, news_4715, news_6154, news_4722, news_6543, news_5752, news_623, news_514, news_4237, news_376, news_4071, news_4114, news_8143, news_2950, news_378, news_4384, news_1477
U6250, iter_0: news_4715, news_3947, news_8189, news_211, news_7824, news_195, news_2824, news_7242, news_1301, news_4140, news_4781, news_150, news_5797, news_4266, news_4237, news_1120, news_8308, news_8643, news_5752, news_2864
U5891, iter_0: news_2864, news_5051, news_150, news_8308, news_3563, news_1291, news_4083, news_2824, news_1301, news_7242, news_4681, news_4715, news_8189, news_4781, news_195, news_5752, news_8643, news_2801, news_7824, news_4237
U5354, iter_0: news_4715, news_211, news_8189, news_5051, news_2824, news_2864, news_4140, news_3563, news_1244, news_4681, news_7212, news_5797, news_5752, news_195, news_4781, news_7242, news_3947, news_3491, news_8308, news_4237
U5042, iter_0: news_7242, news_683, news_7824, news_1291, news_5606, news_5884, news_4715, news_4083, news_8189, news_2864, news_4237, news_5752, news_150, news_5797, news_144, news_1244, news_8643, news_211, news_4650, news_4140
U5061, iter_0: news_7119, news_150, news_1288, news_557, news_7112, news_6315, news_4190, news_3976, news_2281, news_8444, news_796, news_769, news_6452, news_4260, news_5002, news_5654, news_7200, news_6659, news_2573, news_6666
U5646, iter_0: news_4715, news_1291, news_1244, news_8189, news_7824, news_211, news_5606, news_8643, news_4266, news_3947, news_2824, news_7242, news_4237, news_195, news_5051, news_4140, news_5797, news_150, news_2864, news_5752
U2684, iter_0: news_7242, news_4083, news_8189, news_5752, news_4249, news_1301, news_1904, news_4072, news_1141, news_4014, news_259, news_3020, news_1771, news_5485, news_6768, news_2471, news_158, news_2123, news_7640, news_2465
U2939, iter_0: news_1291, news_5884, news_5051, news_4650, news_3491, news_683, news_3563, news_3947, news_1301, news_2824, news_150, news_4781, news_8308, news_2864, news_8189, news_1120, news_211, news_7212, news_5606, news_5797
U2260, iter_0: news_4715, news_8189, news_3947, news_211, news_1244, news_4140, news_5606, news_7242, news_4781, news_4237, news_5752, news_5797, news_1291, news_195, news_8308, news_1301, news_7824, news_3491, news_8643, news_3563
U4106, iter_0: news_1291, news_7242, news_5606, news_4715, news_8189, news_150, news_5797, news_195, news_3947, news_4237, news_4083, news_5752, news_8643, news_4266, news_683, news_4681, news_144, news_2824, news_5051, news_4781
U2239, iter_0: news_4715, news_5051, news_8189, news_4140, news_4781, news_3947, news_2824, news_5752, news_1244, news_7212, news_4237, news_8308, news_5797, news_1291, news_2864, news_3491, news_5884, news_7242, news_4266, news_4681
U2254, iter_0: news_5051, news_2824, news_8189, news_4715, news_5797, news_4681, news_7212, news_1244, news_4140, news_3563, news_3491, news_2864, news_8308, news_4083, news_3947, news_195, news_1291, news_144, news_4237, news_4781
U399, iter_0: news_7242, news_1291, news_5884, news_2864, news_5606, news_7824, news_8189, news_150, news_4083, news_4715, news_144, news_4650, news_211, news_5752, news_4681, news_1120, news_4237, news_8643, news_2824, news_5051
U3471, iter_0: news_144, news_1244, news_5884, news_4266, news_683, news_1291, news_4237, news_5752, news_5797, news_3947, news_2864, news_7212, news_2824, news_7242, news_7824, news_4083, news_150, news_5606, news_195, news_8308
U3678, iter_0: news_8189, news_4715, news_2824, news_5797, news_4140, news_1244, news_4681, news_2864, news_7212, news_3491, news_8308, news_3947, news_3563, news_5752, news_4781, news_195, news_1291, news_4237, news_4083, news_7242
U143, iter_0: news_8189, news_4715, news_5051, news_4140, news_1244, news_7212, news_4681, news_5752, news_3563, news_3947, news_4237, news_195, news_7242, news_4083, news_4249, news_144, news_2801, news_1301, news_4650, news_8643
U1694, iter_0: news_5884, news_4715, news_5606, news_3947, news_8189, news_150, news_7242, news_7824, news_5051, news_4681, news_5752, news_2864, news_8643, news_4266, news_1301, news_4237, news_144, news_3491, news_4083, news_4650
U1600, iter_0: news_4715, news_6154, news_8189, news_6543, news_5072, news_4375, news_2951, news_5632, news_5193, news_7119, news_8258, news_1265, news_514, news_7112, news_7242, news_623, news_1288, news_553, news_5752, news_4237
U253, iter_0: news_4715, news_211, news_8189, news_3947, news_7242, news_5606, news_195, news_5797, news_4681, news_5752, news_4237, news_4781, news_8308, news_8643, news_4249, news_1301, news_150, news_2801, news_4083, news_7824
U4584, iter_0: news_4715, news_8189, news_5051, news_2824, news_4140, news_4681, news_7212, news_195, news_5752, news_5797, news_3491, news_4249, news_7242, news_4237, news_4083, news_1291, news_8643, news_4266, news_150, news_1301
U6602, iter_0: news_4715, news_8189, news_3947, news_211, news_5606, news_1244, news_2824, news_1291, news_7242, news_5051, news_7824, news_195, news_4140, news_4781, news_5884, news_5797, news_1301, news_5752, news_4266, news_8308
U2952, iter_0: news_1291, news_4715, news_8189, news_5606, news_7824, news_211, news_8643, news_1244, news_7242, news_4237, news_4266, news_3947, news_2824, news_5051, news_150, news_195, news_5752, news_5797, news_4140, news_2864
U3023, iter_0: news_4715, news_8189, news_2824, news_3947, news_7242, news_4237, news_5752, news_4266, news_4781, news_5797, news_8643, news_1301, news_7212, news_150, news_4681, news_1120, news_4249, news_4650, news_4083, news_683
U1578, iter_0: news_4715, news_8189, news_211, news_1244, news_5606, news_1291, news_3947, news_2824, news_7242, news_5051, news_7824, news_4237, news_4140, news_4266, news_195, news_2864, news_5797, news_8643, news_4781, news_5752
U3635, iter_0: news_4715, news_8189, news_3947, news_5051, news_4140, news_5606, news_4781, news_7242, news_5752, news_4237, news_2864, news_1291, news_8308, news_195, news_1301, news_7824, news_4266, news_8643, news_1120, news_5884
U583, iter_0: news_4715, news_8189, news_5051, news_4681, news_195, news_7212, news_5797, news_8643, news_150, news_5606, news_4140, news_4249, news_3947, news_3491, news_4237, news_5752, news_7242, news_4650, news_4083, news_4781
U3528, iter_0: news_5884, news_150, news_4715, news_7824, news_3947, news_7242, news_8189, news_1291, news_4681, news_2824, news_5797, news_5051, news_8643, news_5752, news_1301, news_4266, news_7212, news_4650, news_4237, news_4083
U1514, iter_0: news_4715, news_8643, news_8189, news_1291, news_4237, news_3947, news_2824, news_7242, news_3563, news_2864, news_150, news_4140, news_5752, news_4681, news_7824, news_4249, news_1301, news_8308, news_2801, news_4650
U1456, iter_0: news_4715, news_8189, news_5051, news_2824, news_211, news_3563, news_4140, news_2864, news_4681, news_7212, news_1244, news_5797, news_3491, news_5752, news_195, news_4249, news_8308, news_4781, news_3947, news_4083
U5621, iter_0: news_4715, news_3947, news_8189, news_5606, news_211, news_1291, news_1244, news_2824, news_7242, news_7824, news_5884, news_5051, news_195, news_4140, news_4781, news_5797, news_1301, news_150, news_4237, news_4266
U698, iter_0: news_4715, news_211, news_8189, news_1244, news_2824, news_5606, news_5051, news_3947, news_7242, news_1291, news_4140, news_4237, news_2864, news_4266, news_5752, news_195, news_4781, news_5797, news_8643, news_3563
U279, iter_0: news_4715, news_8189, news_5051, news_3947, news_4140, news_2824, news_4781, news_1244, news_5752, news_2864, news_4237, news_5797, news_8308, news_7242, news_7212, news_5606, news_3491, news_1291, news_1301, news_195
U5225, iter_0: news_1291, news_5884, news_5051, news_4650, news_683, news_3563, news_3947, news_8308, news_1301, news_2824, news_2864, news_211, news_7212, news_4781, news_3491, news_4681, news_1120, news_5797, news_8189, news_7242
U5960, iter_0: news_144, news_5884, news_4266, news_1244, news_1291, news_4237, news_5752, news_5797, news_3947, news_7212, news_4681, news_7242, news_2864, news_4083, news_7824, news_5606, news_150, news_8308, news_4140, news_8189
U2037, iter_0: news_150, news_4715, news_3947, news_4681, news_211, news_7242, news_1291, news_8189, news_1301, news_2824, news_7824, news_7212, news_4140, news_4266, news_5051, news_4781, news_1244, news_8643, news_4083, news_3491
U3875, iter_0: news_4715, news_8189, news_211, news_5051, news_2824, news_3947, news_1244, news_5606, news_4140, news_7242, news_4237, news_5752, news_2864, news_4781, news_5797, news_1291, news_195, news_4266, news_3491, news_8643
U3697, iter_0: news_8189, news_5072, news_4715, news_4375, news_6154, news_4581, news_264, news_2951, news_6659, news_378, news_623, news_4681, news_5752, news_1073, news_5196, news_8143, news_553, news_4114, news_5507, news_7166
U1914, iter_0: news_8189, news_5051, news_4140, news_4715, news_5797, news_4781, news_5752, news_3491, news_4681, news_4237, news_4083, news_2864, news_195, news_144, news_4249, news_1120, news_7242, news_1301, news_4266, news_4650
U2141, iter_0: news_8643, news_4266, news_1244, news_144, news_3947, news_150, news_4083, news_1301, news_8189, news_683, news_4650, news_4681, news_8308, news_3563, news_4781, news_5051, news_1291, news_4249, news_5752, news_7242
U3958, iter_0: news_4715, news_1244, news_1291, news_211, news_8189, news_8643, news_5606, news_7824, news_4266, news_2824, news_3947, news_195, news_7242, news_4237, news_2864, news_5051, news_5797, news_4140, news_3563, news_150
U1809, iter_0: news_7242, news_8643, news_1291, news_4083, news_4715, news_4237, news_5606, news_8189, news_5752, news_4266, news_3947, news_4140, news_150, news_5797, news_5051, news_1301, news_1120, news_4650, news_2824, news_4249
U4026, iter_0: news_4715, news_5051, news_2824, news_8189, news_5797, news_4681, news_3563, news_1244, news_2864, news_7212, news_4140, news_3491, news_195, news_211, news_8308, news_144, news_5884, news_4249, news_4650, news_4083
U2825, iter_0: news_4715, news_6154, news_8189, news_4722, news_4375, news_8468, news_2281, news_4103, news_911, news_7119, news_4071, news_514, news_7242, news_8258, news_958, news_2347, news_5654, news_2573, news_1939, news_2723
U5330, iter_0: news_4715, news_211, news_1291, news_8189, news_5606, news_8643, news_4266, news_4237, news_1244, news_3947, news_2824, news_5051, news_7242, news_2864, news_4140, news_5752, news_195, news_150, news_7824, news_3563
U5748, iter_0: news_4715, news_8189, news_5606, news_5051, news_4140, news_1244, news_7242, news_211, news_1301, news_5752, news_150, news_4237, news_3491, news_8643, news_2864, news_4681, news_144, news_3563, news_4083, news_4249
U6377, iter_0: news_683, news_5884, news_2864, news_4650, news_8308, news_4681, news_7242, news_5051, news_4715, news_5606, news_3947, news_3563, news_2824, news_195, news_4083, news_211, news_8189, news_144, news_1291, news_1120
U2812, iter_0: news_4715, news_5884, news_5606, news_8189, news_3947, news_1291, news_5051, news_7242, news_7824, news_211, news_1244, news_2824, news_5797, news_4140, news_150, news_4781, news_195, news_5752, news_1120, news_8308
U4957, iter_0: news_5051, news_5884, news_683, news_2864, news_3563, news_8308, news_3947, news_2824, news_1291, news_4650, news_3491, news_1301, news_5606, news_4681, news_1120, news_4781, news_4237, news_8643, news_4715, news_7212
U4649, iter_0: news_4715, news_211, news_8189, news_5606, news_2824, news_5051, news_4266, news_1244, news_8643, news_3947, news_2864, news_4237, news_3563, news_4140, news_1291, news_195, news_7242, news_4681, news_7212, news_5752
U5577, iter_0: news_1291, news_5051, news_4650, news_3491, news_683, news_3563, news_5884, news_3947, news_2824, news_150, news_1120, news_8308, news_5606, news_2864, news_5752, news_4781, news_7212, news_4237, news_1301, news_4681
U5588, iter_0: news_4083, news_7242, news_5752, news_8189, news_4249, news_1301, news_2607, news_4574, news_8385, news_5688, news_5362, news_4284, news_6645, news_2759, news_1220, news_606, news_6686, news_2760, news_7593, news_7162
U5779, iter_0: news_211, news_4715, news_8189, news_5051, news_2824, news_3563, news_2864, news_4681, news_4140, news_7212, news_195, news_1244, news_5752, news_5797, news_4249, news_3491, news_4781, news_8308, news_3947, news_7242
U3668, iter_0: news_4715, news_5051, news_8189, news_4140, news_4781, news_3947, news_2824, news_5752, news_3491, news_5797, news_1244, news_8308, news_7212, news_4237, news_1291, news_5884, news_2864, news_1301, news_4266, news_1120
U1828, iter_0: news_5002, news_7119, news_4375, news_6666, news_796, news_360, news_454, news_557, news_7242, news_4114, news_4715, news_8189, news_8444, news_3976, news_150, news_427, news_4190, news_4260, news_1265, news_482
U490, iter_0: news_683, news_150, news_5884, news_2864, news_5606, news_4715, news_4681, news_195, news_4650, news_7824, news_8189, news_211, news_1244, news_3947, news_1291, news_144, news_5797, news_8308, news_4083, news_5051
U2510, iter_0: news_5884, news_1291, news_5752, news_3563, news_4237, news_5797, news_3947, news_150, news_4083, news_1120, news_195, news_8308, news_1301, news_5606, news_2824, news_683, news_7242, news_211, news_4715, news_4681
U1008, iter_0: news_3947, news_4715, news_5884, news_4140, news_8189, news_3491, news_1301, news_4083, news_4650, news_150, news_4237, news_2824, news_5797, news_5752, news_4681, news_8308, news_2801, news_1244, news_8643, news_1291
U2186, iter_0: news_1291, news_144, news_5884, news_1244, news_683, news_4237, news_5797, news_7824, news_150, news_4083, news_2864, news_4715, news_195, news_8189, news_8308, news_5606, news_2801, news_4650, news_7242, news_7212
U1989, iter_0: news_4715, news_5606, news_8189, news_1291, news_7242, news_7824, news_1244, news_5051, news_5797, news_2824, news_195, news_150, news_5752, news_4237, news_8643, news_8308, news_4681, news_1301, news_144, news_4083
U4009, iter_0: news_4715, news_8189, news_5051, news_4781, news_5606, news_7242, news_5752, news_4237, news_211, news_2864, news_5797, news_1301, news_195, news_7212, news_8643, news_5884, news_4681, news_150, news_4249, news_4083
U6107, iter_0: news_5884, news_4715, news_150, news_5606, news_7824, news_8189, news_7242, news_3947, news_211, news_195, news_1291, news_1244, news_5797, news_4681, news_2824, news_5051, news_1120, news_4140, news_4781, news_8643
U1524, iter_0: news_8189, news_4715, news_4140, news_2864, news_5752, news_7212, news_3947, news_4681, news_4237, news_7242, news_3563, news_3491, news_1291, news_4083, news_144, news_211, news_1301, news_4249, news_8643, news_4650
U947, iter_0: news_1291, news_5884, news_150, news_2864, news_3563, news_8308, news_683, news_1301, news_5051, news_3947, news_4781, news_8189, news_2824, news_4237, news_211, news_3491, news_8643, news_4681, news_4083, news_4140
U3299, iter_0: news_5884, news_5051, news_4650, news_683, news_3563, news_3947, news_2864, news_1301, news_8308, news_150, news_4083, news_4715, news_8189, news_4681, news_2824, news_211, news_1120, news_7212, news_7242, news_4781
U6263, iter_0: news_8627, news_557, news_150, news_7112, news_4190, news_8444, news_2573, news_6154, news_4260, news_6055, news_2511, news_376, news_427, news_4681, news_4715, news_8409, news_6452, news_4375, news_2950, news_5646
U5045, iter_0: news_4715, news_5606, news_150, news_8189, news_195, news_7242, news_2824, news_5051, news_4681, news_4140, news_4781, news_1301, news_8643, news_5752, news_4237, news_2864, news_7212, news_4650, news_4083, news_4249
U2686, iter_0: news_5051, news_3947, news_150, news_5606, news_4715, news_4681, news_1301, news_3491, news_4140, news_2824, news_4237, news_1120, news_8189, news_683, news_4781, news_3563, news_4083, news_4266, news_8643, news_4650
U5168, iter_0: news_4715, news_8189, news_2824, news_5752, news_3947, news_5797, news_8308, news_4237, news_1291, news_4681, news_4266, news_1301, news_195, news_8643, news_4083, news_7242, news_144, news_4249, news_7824, news_5606
U2647, iter_0: news_4715, news_8189, news_8643, news_4266, news_2824, news_5051, news_1244, news_4237, news_3947, news_2864, news_4681, news_7242, news_150, news_5797, news_5752, news_4249, news_4781, news_8308, news_1301, news_4650
U4521, iter_0: news_144, news_4237, news_5752, news_5797, news_3947, news_4083, news_150, news_2864, news_5606, news_2801, news_4650, news_7242, news_3563, news_4681, news_4715, news_8189, news_1301, news_3491, news_8643, news_4249
U5310, iter_0: news_4715, news_8189, news_211, news_1244, news_5606, news_7824, news_2824, news_7242, news_5797, news_4237, news_4781, news_1301, news_2864, news_150, news_8643, news_1120, news_8308, news_5752, news_5884, news_4681
U5392, iter_0: news_150, news_1301, news_8189, news_4715, news_4681, news_4237, news_8643, news_4249, news_2621, news_5054, news_8449, news_4580, news_235, news_2395, news_2950, news_5866, news_7069, news_859, news_4006, news_8620
U582, iter_0: news_5884, news_1244, news_5051, news_5752, news_1291, news_3563, news_4237, news_5797, news_3947, news_4083, news_7824, news_5606, news_150, news_4715, news_4781, news_8189, news_1301, news_4681, news_211, news_4650
U2272, iter_0: news_4715, news_7242, news_150, news_4237, news_8643, news_5752, news_4681, news_4083, news_6226, news_7147, news_7522, news_8165, news_7750, news_8582, news_2632, news_6768, news_5859, news_2795, news_7802, news_1367
U3219, iter_0: news_3947, news_4715, news_8189, news_5051, news_4140, news_4781, news_5606, news_2824, news_5884, news_1244, news_1301, news_5752, news_5797, news_3491, news_8308, news_1291, news_1120, news_7824, news_4266, news_2864
U1643, iter_0: news_683, news_5884, news_2864, news_5606, news_1291, news_7242, news_150, news_7824, news_4715, news_8189, news_195, news_4650, news_144, news_1244, news_4083, news_5797, news_4681, news_211, news_8308, news_3947
U6455, iter_0: news_683, news_150, news_5884, news_2864, news_4650, news_8308, news_5606, news_5051, news_7242, news_4681, news_3947, news_4715, news_195, news_1291, news_2824, news_1120, news_144, news_3563, news_7824, news_5797
U5203, iter_0: news_5051, news_1291, news_5884, news_144, news_683, news_4650, news_3563, news_3947, news_4083, news_150, news_2864, news_8308, news_1120, news_1301, news_5606, news_2824, news_4715, news_211, news_8189, news_5797
U2765, iter_0: news_7242, news_4083, news_8189, news_5752, news_1301, news_4249, news_7521, news_7670, news_6592, news_2548, news_6873, news_2241, news_5641, news_2035, news_4031, news_5306, news_284, news_4114, news_7515, news_469
U2543, iter_0: news_5051, news_144, news_1244, news_5884, news_683, news_1291, news_3563, news_5797, news_3947, news_2864, news_5606, news_2824, news_7212, news_7242, news_7824, news_4083, news_4650, news_195, news_8308, news_2801
U3021, iter_0: news_5051, news_8189, news_5797, news_2824, news_4140, news_1244, news_4715, news_8308, news_7212, news_3947, news_4681, news_4781, news_1291, news_4237, news_3491, news_5752, news_195, news_4083, news_144, news_2864
U4875, iter_0: news_4715, news_8189, news_3947, news_7242, news_7824, news_195, news_150, news_5797, news_4140, news_5752, news_8643, news_4681, news_4237, news_2864, news_1301, news_144, news_4083, news_4650, news_683, news_4249
U1782, iter_0: news_4715, news_211, news_8189, news_4681, news_7212, news_5752, news_5797, news_4249, news_4781, news_3947, news_7242, news_4237, news_4083, news_8643, news_1120, news_144, news_1301, news_150, news_7824, news_5606
U3265, iter_0: news_8189, news_5051, news_4140, news_2824, news_5797, news_4715, news_1244, news_4781, news_8308, news_7212, news_3947, news_5752, news_3491, news_4237, news_4681, news_1291, news_195, news_2864, news_144, news_4083
U1144, iter_0: news_4715, news_211, news_8189, news_1244, news_2824, news_5606, news_5051, news_1291, news_3947, news_195, news_4266, news_2864, news_8643, news_5797, news_4237, news_3563, news_4140, news_7242, news_4681, news_150
U1402, iter_0: news_1291, news_5606, news_5884, news_7242, news_7824, news_4715, news_2864, news_8189, news_683, news_150, news_195, news_5797, news_1244, news_4083, news_211, news_144, news_3947, news_5752, news_4681, news_1120
U4452, iter_0: news_4715, news_8189, news_2824, news_5051, news_7242, news_1291, news_4140, news_4781, news_7824, news_4237, news_5752, news_1301, news_4266, news_8308, news_8643, news_1120, news_150, news_4681, news_4249, news_144
U4561, iter_0: news_5884, news_150, news_7242, news_4715, news_7824, news_8189, news_211, news_683, news_4681, news_144, news_4650, news_4140, news_5752, news_4083, news_8643, news_4781, news_4237, news_7212, news_1301, news_3491
U2614, iter_0: news_4715, news_211, news_8189, news_1244, news_2824, news_5051, news_2864, news_3947, news_5606, news_4140, news_7242, news_5797, news_195, news_1291, news_3563, news_4781, news_8308, news_4237, news_5752, news_4681
U6113, iter_0: news_5884, news_7242, news_1291, news_4715, news_7824, news_8189, news_5606, news_4237, news_8643, news_4083, news_1244, news_5752, news_150, news_211, news_4266, news_4140, news_5797, news_2864, news_3947, news_683
U4109, iter_0: news_4715, news_1244, news_211, news_8189, news_1291, news_2824, news_5606, news_3947, news_7824, news_195, news_7242, news_5051, news_2864, news_4266, news_4140, news_5797, news_8643, news_4237, news_1301, news_8308
U1546, iter_0: news_5884, news_7824, news_1291, news_7242, news_5606, news_4715, news_8189, news_1244, news_150, news_2864, news_211, news_683, news_4083, news_5797, news_195, news_4237, news_8643, news_5752, news_4650, news_144
U4899, iter_0: news_5884, news_4715, news_3947, news_5606, news_150, news_5051, news_8189, news_4681, news_1291, news_7824, news_2824, news_4140, news_195, news_1120, news_4781, news_7242, news_8308, news_5797, news_1244, news_1301
U675, iter_0: news_4715, news_1291, news_211, news_8189, news_5606, news_4237, news_7242, news_3947, news_1244, news_4266, news_8643, news_7824, news_5051, news_2824, news_5752, news_2864, news_4140, news_150, news_195, news_5797
U3537, iter_0: news_5884, news_5752, news_5051, news_1291, news_3563, news_4237, news_5797, news_4083, news_5606, news_150, news_4715, news_4140, news_8189, news_1301, news_4681, news_1120, news_2824, news_4650, news_683, news_7242
U6164, iter_0: news_5884, news_3947, news_4715, news_5606, news_5051, news_8189, news_150, news_4140, news_1291, news_4681, news_4781, news_7824, news_1301, news_2824, news_1120, news_1244, news_5797, news_3491, news_8308, news_195
U1532, iter_0: news_211, news_4715, news_8189, news_5051, news_2864, news_4681, news_7212, news_5752, news_5797, news_4249, news_150, news_8308, news_3947, news_7242, news_4083, news_4237, news_4650, news_8643, news_1291, news_1301
U3860, iter_0: news_4715, news_8189, news_5797, news_4140, news_4681, news_7212, news_195, news_4781, news_4237, news_5752, news_4083, news_7242, news_4249, news_1120, news_2801, news_1301, news_150, news_211, news_8643, news_2824
U3532, iter_0: news_5606, news_7242, news_2864, news_1291, news_4083, news_7824, news_4650, news_150, news_144, news_5884, news_1244, news_4715, news_195, news_8189, news_5797, news_4681, news_8308, news_211, news_5752, news_4140
U5490, iter_0: news_8189, news_4715, news_4140, news_1244, news_5752, news_7212, news_4681, news_4237, news_7242, news_4083, news_144, news_4249, news_1301, news_8643, news_7824, news_150, news_5051, news_2824, news_5797, news_2864
