U1085, iter_0: news_150, news_2864, news_5797, news_4249, news_5606, news_4083, news_8643, news_4237, news_1244, news_1120, news_2824, news_195, news_5752, news_4781, news_7242, news_4140, news_8308, news_683, news_144, news_4715
U984, iter_0: news_4715, news_8189, news_150, news_4249, news_4681, news_4237, news_1301, news_8643, news_2686, news_796, news_887, news_3643, news_5161, news_7475, news_4159, news_5953, news_6221, news_4551, news_3953, news_6076
U3502, iter_0: news_3947, news_4140, news_150, news_195, news_4715, news_8189, news_5797, news_5752, news_4083, news_7242, news_8643, news_4249, news_4681, news_1301, news_8308, news_4237, news_211, news_1120, news_3491, news_3563
U2468, iter_0: news_4715, news_5752, news_4237, news_7242, news_4083, news_8643, news_4681, news_150, news_1976, news_259, news_7826, news_106, news_273, news_3359, news_1760, news_2054, news_2388, news_2561, news_600, news_1826
U1274, iter_0: news_4237, news_4249, news_5606, news_2801, news_683, news_8189, news_144, news_4083, news_1244, news_1120, news_4650, news_7242, news_3491, news_4140, news_5752, news_5884, news_211, news_4781, news_2824, news_195
U3448, iter_0: news_8643, news_8189, news_1301, news_5752, news_4715, news_150, news_4681, news_1291, news_4237, news_7242, news_7212, news_4249, news_2801, news_144, news_4083, news_4266, news_5051, news_3563, news_3947, news_8308
U662, iter_0: news_3947, news_5884, news_2864, news_2824, news_195, news_150, news_5051, news_4715, news_8189, news_1291, news_5797, news_4140, news_3563, news_4083, news_7242, news_5752, news_4266, news_4681, news_4249, news_4781
U2672, iter_0: news_5051, news_3947, news_150, news_8189, news_4715, news_2824, news_1291, news_4781, news_3563, news_195, news_5797, news_2864, news_7242, news_5752, news_4140, news_5884, news_8643, news_4249, news_7824, news_4681
U3274, iter_0: news_4083, news_5606, news_195, news_1120, news_5752, news_8308, news_144, news_7242, news_4650, news_1301, news_4249, news_4266, news_2801, news_4237, news_4715, news_8189, news_4681, news_5051, news_4781, news_150
U4161, iter_0: news_5884, news_2824, news_4715, news_8189, news_5752, news_2864, news_195, news_3563, news_1291, news_4140, news_5606, news_5797, news_7824, news_3947, news_150, news_4083, news_7242, news_8308, news_4249, news_1301
U4945, iter_0: news_1291, news_5752, news_8308, news_4083, news_3563, news_1301, news_144, news_4140, news_4681, news_4237, news_683, news_2864, news_4715, news_7242, news_4249, news_5051, news_2801, news_8189, news_3491, news_1120
U1781, iter_0: news_3947, news_150, news_5051, news_8189, news_4140, news_4715, news_5797, news_5752, news_1291, news_7242, news_1301, news_4681, news_4266, news_211, news_4249, news_4083, news_8643, news_4237, news_3491, news_683
U6250, iter_0: news_1291, news_5051, news_4140, news_5606, news_3947, news_3563, news_2824, news_4715, news_195, news_5884, news_5752, news_4781, news_2864, news_4083, news_150, news_7242, news_4237, news_5797, news_4681, news_7824
U5891, iter_0: news_1291, news_4140, news_3563, news_5051, news_2824, news_150, news_3947, news_5752, news_5797, news_4715, news_4681, news_195, news_1301, news_8189, news_2864, news_8308, news_8643, news_4266, news_4083, news_7242
U5354, iter_0: news_4237, news_5606, news_8189, news_4249, news_7824, news_4140, news_5752, news_4781, news_144, news_3563, news_7242, news_4650, news_4715, news_2801, news_5884, news_8643, news_1301, news_3491, news_211, news_1244
U5042, iter_0: news_211, news_5051, news_8308, news_4681, news_1301, news_7212, news_1291, news_5797, news_5884, news_7824, news_5606, news_5752, news_8643, news_2824, news_2864, news_3563, news_150, news_4266, news_683, news_4140
U5061, iter_0: news_5051, news_3947, news_195, news_8189, news_4715, news_5752, news_150, news_8308, news_4083, news_1301, news_4249, news_211, news_4266, news_7824, news_3491, news_2801, news_144, news_1244, news_2824, news_3563
U5646, iter_0: news_150, news_8189, news_4715, news_8643, news_4249, news_4237, news_4681, news_1301, news_8479, news_5248, news_3905, news_5768, news_4978, news_2455, news_6897, news_6282, news_2527, news_7531, news_5032, news_1953
U2684, iter_0: news_8627, news_360, news_6666, news_8468, news_5042, news_2474, news_6315, news_2951, news_670, news_3977, news_6544, news_1671, news_378, news_482, news_454, news_1301, news_5615, news_2950, news_6154, news_1073
U2939, iter_0: news_4715, news_8189, news_2824, news_3947, news_1291, news_150, news_4781, news_195, news_7242, news_4249, news_4237, news_5797, news_4083, news_5752, news_5606, news_3563, news_4650, news_7824, news_1244, news_4681
U2260, iter_0: news_4781, news_150, news_3947, news_5051, news_8189, news_8643, news_4715, news_2824, news_1244, news_4249, news_7242, news_3563, news_5797, news_7824, news_4237, news_195, news_1291, news_4140, news_5752, news_211
U4106, iter_0: news_8308, news_2864, news_5752, news_4681, news_5606, news_1291, news_4083, news_4715, news_3491, news_3563, news_7242, news_1301, news_2801, news_1120, news_5884, news_144, news_4237, news_4266, news_683, news_4249
U2239, iter_0: news_8189, news_4715, news_7242, news_5051, news_5606, news_4249, news_4237, news_5752, news_195, news_4083, news_5884, news_4140, news_3563, news_150, news_8643, news_1301, news_5797, news_1291, news_683, news_4681
U2254, iter_0: news_5051, news_8308, news_5884, news_211, news_4681, news_5797, news_1291, news_2824, news_2864, news_7824, news_3563, news_150, news_5752, news_4266, news_4140, news_7212, news_8643, news_4715, news_3947, news_5606
U399, iter_0: news_2864, news_5884, news_2824, news_4715, news_195, news_150, news_5797, news_3947, news_5752, news_4266, news_8189, news_1291, news_4681, news_3563, news_4083, news_4140, news_211, news_8308, news_7824, news_4249
U3471, iter_0: news_5606, news_5884, news_211, news_4140, news_8308, news_1301, news_683, news_144, news_7212, news_3563, news_5752, news_7824, news_1120, news_1291, news_4083, news_2824, news_4681, news_3491, news_5797, news_5051
U3678, iter_0: news_8643, news_378, news_4103, news_4260, news_4722, news_4681, news_6154, news_1301, news_6666, news_6315, news_5072, news_6544, news_557, news_4190, news_1265, news_4114, news_7155, news_4237, news_6659, news_5303
U143, iter_0: news_5884, news_5606, news_4140, news_4083, news_683, news_195, news_3563, news_2864, news_1120, news_5752, news_2824, news_8308, news_144, news_1291, news_8189, news_1301, news_4715, news_7242, news_3491, news_4266
U1694, iter_0: news_5884, news_4140, news_1291, news_3563, news_2824, news_7824, news_195, news_5752, news_150, news_8189, news_4715, news_5606, news_3947, news_5797, news_2864, news_1301, news_4083, news_211, news_4266, news_4681
U1600, iter_0: news_5654, news_796, news_6055, news_2573, news_8627, news_2281, news_6452, news_1477, news_623, news_5196, news_7166, news_2950, news_4190, news_8258, news_150, news_8189, news_4715, news_1939, news_3977, news_8444
U253, iter_0: news_1291, news_8143, news_553, news_4715, news_8479, news_2824, news_3947, news_5002, news_4071, news_454, news_5884, news_195, news_5632, news_4140, news_4190, news_1939, news_150, news_6452, news_6055, news_2864
U4584, iter_0: news_482, news_8627, news_4722, news_376, news_2281, news_6544, news_769, news_360, news_4681, news_6055, news_5832, news_5752, news_5654, news_5042, news_5072, news_4260, news_4629, news_1084, news_6452, news_7155
U6602, iter_0: news_150, news_5051, news_3947, news_2824, news_4715, news_8189, news_1291, news_5797, news_5884, news_2864, news_4781, news_7824, news_195, news_3563, news_211, news_4681, news_4140, news_5752, news_8643, news_7242
U2952, iter_0: news_5884, news_2824, news_3947, news_5051, news_4140, news_8189, news_3563, news_195, news_211, news_150, news_5797, news_5752, news_2864, news_8308, news_4715, news_1301, news_7824, news_7242, news_4681, news_4266
U3023, iter_0: news_4140, news_3563, news_8189, news_5752, news_5884, news_1301, news_5606, news_8308, news_195, news_3947, news_7824, news_2824, news_7242, news_150, news_4083, news_4249, news_683, news_2801, news_1120, news_5797
U1578, iter_0: news_2824, news_1291, news_4140, news_4715, news_5752, news_5797, news_8189, news_4681, news_150, news_7824, news_1301, news_7242, news_4083, news_4249, news_4781, news_8643, news_4237, news_2801, news_3491, news_7212
U3635, iter_0: news_195, news_4715, news_4083, news_8189, news_4140, news_3563, news_7242, news_5606, news_5752, news_4249, news_4237, news_150, news_3491, news_683, news_1120, news_4781, news_5797, news_1301, news_4681, news_8643
U583, iter_0: news_5884, news_2864, news_8308, news_5606, news_4140, news_4083, news_3563, news_5752, news_1301, news_195, news_3491, news_5051, news_2824, news_1120, news_7212, news_4681, news_683, news_4266, news_1291, news_144
U3528, iter_0: news_5606, news_5884, news_8189, news_144, news_4237, news_4083, news_4249, news_3947, news_7242, news_5752, news_195, news_4715, news_1301, news_2864, news_4781, news_8308, news_7824, news_5051, news_1244, news_4681
U1514, iter_0: news_5884, news_4715, news_1291, news_2864, news_2824, news_8189, news_5752, news_5606, news_195, news_7242, news_3947, news_3563, news_4083, news_4140, news_8308, news_5797, news_5051, news_4681, news_4249, news_1301
U1456, iter_0: news_4781, news_8643, news_4237, news_4249, news_150, news_8189, news_4715, news_7824, news_7242, news_4650, news_2801, news_1291, news_4681, news_4266, news_5752, news_5797, news_3563, news_144, news_4083, news_195
U5621, iter_0: news_5884, news_3947, news_5051, news_2824, news_4140, news_3563, news_1291, news_8189, news_195, news_150, news_4715, news_5606, news_5752, news_5797, news_7824, news_2864, news_1301, news_211, news_4781, news_4083
U698, iter_0: news_4781, news_8189, news_7824, news_4715, news_1244, news_8643, news_3947, news_5797, news_1291, news_5051, news_4249, news_4237, news_4681, news_7242, news_195, news_2824, news_4266, news_5752, news_3563, news_211
U279, iter_0: news_150, news_4715, news_5051, news_8189, news_3947, news_5797, news_4781, news_7824, news_4681, news_1291, news_8643, news_2864, news_2824, news_5752, news_7242, news_3563, news_195, news_5884, news_4266, news_1244
U5225, iter_0: news_5884, news_683, news_4083, news_5606, news_2824, news_2864, news_1120, news_144, news_5752, news_4140, news_1291, news_3491, news_195, news_7242, news_8308, news_4715, news_7212, news_3563, news_4249, news_4266
U5960, iter_0: news_5606, news_1291, news_8189, news_4715, news_4237, news_4249, news_7242, news_4781, news_4083, news_4140, news_144, news_2824, news_683, news_3563, news_195, news_5752, news_4650, news_3947, news_2801, news_5884
U2037, iter_0: news_8189, news_4781, news_4237, news_1244, news_150, news_4249, news_4715, news_7242, news_7824, news_8643, news_3947, news_4650, news_2801, news_195, news_4083, news_5752, news_3563, news_4140, news_4266, news_5606
U3875, iter_0: news_4715, news_195, news_8189, news_1291, news_3947, news_2864, news_3563, news_4140, news_5752, news_7242, news_4083, news_5884, news_5606, news_2824, news_4249, news_4237, news_150, news_5051, news_4781, news_5797
U3697, iter_0: news_150, news_4715, news_8643, news_7242, news_4681, news_5752, news_4237, news_4083, news_6474, news_1108, news_5069, news_183, news_7206, news_588, news_7082, news_7239, news_6620, news_658, news_6601, news_7085
U1914, iter_0: news_5051, news_5884, news_3947, news_2864, news_4140, news_3563, news_4715, news_150, news_8189, news_5752, news_4681, news_1301, news_4083, news_7242, news_5606, news_211, news_4249, news_7824, news_4781, news_8643
U2141, iter_0: news_150, news_4781, news_8643, news_8189, news_5051, news_3947, news_4681, news_1291, news_4237, news_2824, news_7242, news_1301, news_195, news_2801, news_5752, news_144, news_4140, news_8308, news_1120, news_3491
U3958, iter_0: news_150, news_8189, news_3947, news_4715, news_2824, news_5051, news_7824, news_5752, news_7242, news_4249, news_3563, news_4681, news_8643, news_1301, news_4237, news_1244, news_4083, news_3491, news_4650, news_1120
U1809, iter_0: news_683, news_144, news_8308, news_1120, news_2801, news_4083, news_5752, news_4266, news_3491, news_4650, news_7242, news_1301, news_4681, news_4249, news_4237, news_4715, news_8643, news_5797, news_8189, news_150
U4026, iter_0: news_5752, news_1301, news_7242, news_4249, news_8189, news_4083, news_5636, news_8411, news_6576, news_8643, news_6735, news_1097, news_165, news_1225, news_644, news_870, news_7884, news_710, news_953, news_390
U2825, iter_0: news_7824, news_150, news_4715, news_1244, news_8189, news_5797, news_4681, news_5752, news_3563, news_8308, news_1301, news_5051, news_3947, news_7242, news_2801, news_211, news_4237, news_4249, news_5884, news_2864
U5330, iter_0: news_8468, news_7112, news_8627, news_6666, news_5654, news_5002, news_4722, news_7119, news_1477, news_454, news_6315, news_5196, news_958, news_796, news_5303, news_427, news_3976, news_7166, news_1939, news_2950
U5748, iter_0: news_3947, news_4715, news_2824, news_8189, news_5884, news_195, news_3563, news_2864, news_4140, news_150, news_1291, news_7242, news_5752, news_5797, news_4781, news_4083, news_4249, news_5051, news_4266, news_5606
U6377, iter_0: news_8308, news_4681, news_5752, news_4715, news_1301, news_5884, news_2864, news_1244, news_8643, news_8189, news_150, news_7242, news_2824, news_7212, news_2801, news_4249, news_5606, news_4237, news_3947, news_144
U2812, iter_0: news_2864, news_5606, news_8308, news_3491, news_1120, news_4650, news_144, news_3563, news_4140, news_683, news_5752, news_195, news_4715, news_1291, news_2801, news_4266, news_1301, news_5884, news_7212, news_4249
U4957, iter_0: news_2824, news_5884, news_2864, news_4083, news_4237, news_4715, news_195, news_5606, news_4249, news_3947, news_8189, news_7242, news_4650, news_3491, news_1291, news_5752, news_144, news_5797, news_4781, news_1120
U4649, iter_0: news_5884, news_2864, news_2824, news_3947, news_195, news_4715, news_8189, news_4140, news_4083, news_7242, news_5752, news_3563, news_8308, news_4266, news_5797, news_5606, news_4249, news_150, news_5051, news_3491
U5577, iter_0: news_3563, news_4083, news_8308, news_5752, news_1301, news_8189, news_4715, news_7242, news_1291, news_3947, news_3491, news_5051, news_4249, news_683, news_4681, news_2801, news_4266, news_4650, news_4237, news_5797
U5588, iter_0: news_4715, news_8189, news_150, news_7242, news_1291, news_8643, news_5752, news_4249, news_7824, news_4237, news_3563, news_1244, news_2864, news_2801, news_4681, news_4140, news_4083, news_1301, news_8308, news_683
U5779, iter_0: news_4681, news_5752, news_150, news_4715, news_4083, news_7242, news_8643, news_4237, news_1728, news_7811, news_8357, news_5535, news_1255, news_2869, news_6078, news_7830, news_6802, news_7078, news_2661, news_335
U3668, iter_0: news_1244, news_4781, news_4237, news_2824, news_4715, news_5051, news_3947, news_7242, news_150, news_8643, news_4650, news_7824, news_211, news_5797, news_195, news_4681, news_2801, news_5884, news_3491, news_1291
U1828, iter_0: news_211, news_5884, news_7212, news_5051, news_8308, news_5797, news_4681, news_7824, news_1301, news_2864, news_4266, news_4140, news_1291, news_3563, news_5752, news_683, news_1120, news_1244, news_150, news_5606
U490, iter_0: news_5884, news_150, news_3947, news_5051, news_2824, news_211, news_2864, news_4681, news_3563, news_8308, news_7824, news_1291, news_4715, news_5752, news_4266, news_4140, news_195, news_8189, news_8643, news_1301
U2510, iter_0: news_150, news_3947, news_8189, news_3563, news_4715, news_4781, news_1291, news_4140, news_7824, news_195, news_2824, news_8643, news_5797, news_5051, news_5752, news_4249, news_7242, news_1244, news_4266, news_2864
U1008, iter_0: news_8189, news_4715, news_4140, news_195, news_3563, news_7824, news_5752, news_5606, news_7242, news_2824, news_1291, news_4781, news_4249, news_3947, news_4237, news_150, news_5884, news_1244, news_4083, news_5797
U2186, iter_0: news_4715, news_1291, news_150, news_8189, news_4781, news_3947, news_2824, news_195, news_7242, news_1244, news_3563, news_4249, news_2864, news_5797, news_4237, news_5752, news_4140, news_7824, news_4083, news_8643
U1989, iter_0: news_4715, news_150, news_7242, news_5752, news_4681, news_4237, news_8643, news_4083, news_782, news_887, news_5213, news_6085, news_7167, news_8625, news_656, news_5929, news_4284, news_8418, news_7531, news_183
U4009, iter_0: news_4140, news_3563, news_195, news_8189, news_5752, news_4715, news_150, news_3947, news_4083, news_5606, news_7242, news_4249, news_1291, news_4781, news_7824, news_2864, news_4237, news_4266, news_5884, news_2801
U6107, iter_0: news_5884, news_150, news_4140, news_195, news_8189, news_3563, news_3947, news_5752, news_4715, news_2824, news_7824, news_5797, news_2864, news_4266, news_7242, news_1301, news_211, news_4249, news_4083, news_1291
U1524, iter_0: news_8189, news_4715, news_3947, news_195, news_7242, news_2864, news_4249, news_150, news_5752, news_4083, news_4237, news_5606, news_2824, news_1291, news_4781, news_5051, news_4140, news_3563, news_5884, news_4650
U947, iter_0: news_3947, news_2864, news_150, news_4715, news_8189, news_4140, news_5797, news_7242, news_4083, news_5752, news_4249, news_4681, news_4266, news_5606, news_4237, news_211, news_7824, news_1301, news_4650, news_3491
U3299, iter_0: news_150, news_5051, news_1291, news_5797, news_7824, news_4681, news_4715, news_2824, news_2864, news_211, news_3947, news_4781, news_5884, news_8643, news_8308, news_8189, news_4266, news_1244, news_5752, news_3563
U6263, iter_0: news_4715, news_5072, news_7166, news_6154, news_8189, news_6543, news_427, news_7200, news_8409, news_8143, news_6666, news_557, news_5752, news_4581, news_4237, news_911, news_8468, news_553, news_571, news_7119
U5045, iter_0: news_3976, news_376, news_150, news_4722, news_4114, news_6659, news_571, news_8189, news_6154, news_958, news_4715, news_6452, news_7200, news_6703, news_8409, news_4375, news_769, news_911, news_264, news_482
U2686, iter_0: news_150, news_3947, news_2824, news_4715, news_8189, news_4781, news_1291, news_3563, news_5051, news_5797, news_195, news_2864, news_5884, news_4140, news_7242, news_7824, news_4266, news_5752, news_4249, news_1244
U5168, iter_0: news_8189, news_4715, news_2864, news_5752, news_5797, news_7242, news_150, news_3563, news_4249, news_4237, news_4681, news_4781, news_4083, news_1301, news_8308, news_3491, news_4266, news_4650, news_144, news_8643
U2647, iter_0: news_7824, news_1301, news_4681, news_5752, news_3563, news_5884, news_5797, news_7212, news_8643, news_683, news_2864, news_1120, news_4083, news_4237, news_4715, news_150, news_4249, news_7242, news_8189, news_211
U4521, iter_0: news_4083, news_5606, news_8189, news_2864, news_5884, news_195, news_4249, news_4237, news_7242, news_4715, news_144, news_2801, news_5752, news_3563, news_1301, news_1291, news_4266, news_8308, news_5797, news_4681
U5310, iter_0: news_4237, news_7242, news_4715, news_195, news_4650, news_4781, news_2801, news_5752, news_3947, news_4083, news_3491, news_4140, news_8643, news_1244, news_3563, news_5606, news_150, news_1120, news_144, news_7824
U5392, iter_0: news_4237, news_8189, news_4249, news_8643, news_4650, news_150, news_4715, news_7242, news_5051, news_5797, news_3563, news_683, news_4083, news_5752, news_7824, news_4681, news_7212, news_5606, news_1291, news_1301
U582, iter_0: news_7824, news_150, news_4140, news_1291, news_8189, news_5752, news_4715, news_8643, news_4249, news_195, news_4237, news_1301, news_5797, news_5606, news_4681, news_7242, news_211, news_4083, news_2801, news_2864
U2272, iter_0: news_8189, news_4715, news_4781, news_4237, news_4249, news_7242, news_150, news_5051, news_5884, news_5752, news_4083, news_2801, news_211, news_8643, news_3491, news_4681, news_4140, news_4266, news_1301, news_1120
U3219, iter_0: news_8189, news_4715, news_150, news_4249, news_4237, news_1301, news_8643, news_4681, news_7802, news_3976, news_8444, news_5785, news_5723, news_4269, news_5321, news_5916, news_5, news_7515, news_4682, news_1407
U1643, iter_0: news_1244, news_7824, news_8643, news_4781, news_150, news_4715, news_3563, news_5797, news_1291, news_8189, news_4681, news_5752, news_5051, news_7242, news_4140, news_4249, news_3947, news_195, news_4237, news_4266
U6455, iter_0: news_5884, news_2824, news_5051, news_3947, news_2864, news_5797, news_8308, news_1291, news_3563, news_4140, news_195, news_150, news_4681, news_5752, news_8189, news_211, news_1301, news_4266, news_5606, news_7242
U5203, iter_0: news_8189, news_4715, news_3947, news_195, news_7242, news_150, news_3563, news_4249, news_4140, news_4781, news_4083, news_2864, news_2824, news_5752, news_4237, news_1291, news_5606, news_4650, news_2801, news_5884
U2765, iter_0: news_5884, news_2864, news_8308, news_2824, news_4681, news_4715, news_5752, news_5797, news_211, news_195, news_4266, news_1291, news_1301, news_4140, news_4083, news_8189, news_5606, news_3563, news_683, news_7212
U2543, iter_0: news_150, news_1291, news_4715, news_7824, news_8189, news_4681, news_4781, news_5884, news_3563, news_5752, news_4140, news_7242, news_4266, news_8643, news_4249, news_1301, news_5606, news_4083, news_1244, news_4237
U3021, iter_0: news_150, news_7824, news_8643, news_1244, news_4781, news_8189, news_4715, news_5797, news_4237, news_211, news_4249, news_4681, news_3947, news_4266, news_7242, news_3563, news_5051, news_195, news_1291, news_5752
U4875, iter_0: news_4715, news_7242, news_8189, news_5752, news_195, news_1244, news_4249, news_2864, news_4083, news_4140, news_3563, news_2801, news_2824, news_683, news_150, news_4266, news_4237, news_5884, news_4781, news_1120
U1782, iter_0: news_1244, news_211, news_8643, news_7212, news_4237, news_4781, news_2801, news_4650, news_3491, news_4681, news_5797, news_5051, news_8308, news_7824, news_1301, news_4249, news_144, news_7242, news_2824, news_5752
U3265, iter_0: news_7824, news_211, news_4681, news_1301, news_5797, news_150, news_1291, news_2824, news_5884, news_2864, news_4266, news_5752, news_3491, news_4715, news_2801, news_5606, news_683, news_8189, news_4237, news_4249
U1144, iter_0: news_8308, news_1301, news_3563, news_5606, news_7824, news_4140, news_5752, news_8643, news_144, news_1291, news_4681, news_211, news_5884, news_7212, news_683, news_5797, news_1120, news_2801, news_5051, news_4083
U1402, iter_0: news_8643, news_8189, news_211, news_5051, news_4237, news_1301, news_1244, news_5752, news_4781, news_8308, news_4715, news_7824, news_2801, news_5606, news_3563, news_4681, news_7242, news_4249, news_5884, news_2824
U4452, iter_0: news_2824, news_3947, news_4715, news_8189, news_2864, news_150, news_195, news_7242, news_5884, news_4781, news_4249, news_4083, news_5797, news_1244, news_1291, news_4266, news_5752, news_4140, news_4237, news_3563
U4561, iter_0: news_150, news_5051, news_7824, news_4715, news_5797, news_3947, news_8189, news_4681, news_2824, news_2864, news_4781, news_5752, news_3563, news_211, news_5884, news_195, news_8643, news_4266, news_1301, news_7242
U2614, iter_0: news_4140, news_195, news_3563, news_2864, news_5752, news_5606, news_8189, news_4083, news_1291, news_4715, news_1301, news_5051, news_150, news_4681, news_7242, news_4249, news_7824, news_683, news_4237, news_144
U6113, iter_0: news_5606, news_4140, news_1291, news_3563, news_683, news_144, news_4083, news_4715, news_5752, news_4237, news_4781, news_195, news_8189, news_1120, news_2824, news_3947, news_7242, news_4249, news_7824, news_1244
U4109, iter_0: news_211, news_3491, news_5606, news_5752, news_2824, news_4681, news_7242, news_4249, news_7824, news_4715, news_8643, news_5051, news_150, news_5884, news_1301, news_4083, news_2864, news_2801, news_8189, news_3947
U1546, iter_0: news_7824, news_211, news_8643, news_4681, news_1244, news_150, news_5797, news_1301, news_5051, news_8308, news_5752, news_5884, news_3563, news_4266, news_4781, news_8189, news_195, news_4715, news_4249, news_4140
U4899, iter_0: news_5884, news_2824, news_2864, news_4715, news_195, news_4140, news_8189, news_3563, news_1291, news_3947, news_5797, news_4083, news_150, news_5606, news_4681, news_8308, news_7824, news_4249, news_4266, news_1301
U675, iter_0: news_5884, news_2864, news_2824, news_3563, news_4140, news_150, news_8308, news_4715, news_5797, news_8189, news_5752, news_4266, news_1291, news_4681, news_4083, news_1301, news_211, news_7242, news_7824, news_4249
U3537, iter_0: news_5884, news_2864, news_2824, news_4140, news_1291, news_3947, news_195, news_3563, news_5606, news_4083, news_5752, news_8308, news_5797, news_4715, news_4266, news_5051, news_4681, news_150, news_8189, news_211
U6164, iter_0: news_211, news_683, news_144, news_5606, news_1244, news_8308, news_1120, news_2801, news_3491, news_4237, news_5884, news_1301, news_4681, news_4650, news_5752, news_2824, news_8643, news_4083, news_4249, news_5797
U1532, iter_0: news_7824, news_4715, news_4681, news_1291, news_5797, news_8189, news_5752, news_8308, news_1244, news_150, news_8643, news_211, news_5051, news_1301, news_4781, news_2864, news_5884, news_7242, news_2824, news_4237
U3860, iter_0: news_1301, news_4681, news_4249, news_8189, news_4715, news_4237, news_8643, news_150, news_4159, news_4199, news_6818, news_6493, news_448, news_987, news_4635, news_7140, news_5180, news_864, news_2548, news_153
U3532, iter_0: news_7824, news_4715, news_8643, news_8189, news_5752, news_8308, news_1291, news_4681, news_7242, news_4781, news_1301, news_3563, news_150, news_2801, news_5797, news_5606, news_1244, news_4249, news_4237, news_4266
U5490, iter_0: news_4140, news_4781, news_4237, news_8643, news_5752, news_4249, news_4715, news_1301, news_5797, news_4681, news_4083, news_1120, news_150, news_4266, news_5051, news_3491, news_1291, news_7824, news_5884, news_7242
U829, iter_0: news_5606, news_4083, news_8189, news_4237, news_7242, news_4249, news_195, news_4715, news_3491, news_2864, news_5752, news_3563, news_1120, news_1301, news_150, news_8643, news_4681, news_5797, news_7824, news_4650
U1849, iter_0: news_4140, news_5752, news_8308, news_5884, news_4083, news_683, news_1301, news_4715, news_8189, news_1120, news_144, news_7242, news_4266, news_3947, news_8643, news_4249, news_150, news_4681, news_2824, news_4237
U3116, iter_0: news_8643, news_7824, news_5797, news_211, news_7212, news_150, news_4781, news_4681, news_5051, news_2824, news_4266, news_8308, news_2864, news_4715, news_4237, news_3947, news_1301, news_5884, news_2801, news_8189
U4517, iter_0: news_5884, news_2824, news_4140, news_2864, news_5606, news_1291, news_195, news_3947, news_4083, news_683, news_4715, news_3563, news_8189, news_5797, news_211, news_5752, news_1120, news_4266, news_144, news_7242
U2428, iter_0: news_5884, news_4715, news_8189, news_150, news_4083, news_5752, news_7242, news_5606, news_4681, news_4249, news_4781, news_4237, news_1301, news_7824, news_8643, news_7212, news_2824, news_3947, news_5051, news_4140
U744, iter_0: news_5606, news_5884, news_7212, news_8308, news_683, news_211, news_144, news_1301, news_1120, news_5752, news_3491, news_4681, news_4083, news_1291, news_2824, news_2864, news_4140, news_2801, news_5797, news_3563
U2646, iter_0: news_4140, news_3563, news_1291, news_5884, news_195, news_4083, news_150, news_2864, news_683, news_5752, news_8189, news_5797, news_1120, news_4715, news_1301, news_4249, news_7242, news_4237, news_8308, news_4681
U532, iter_0: news_3563, news_4781, news_5606, news_7824, news_4249, news_5752, news_7242, news_5051, news_4650, news_2801, news_1301, news_144, news_5797, news_3491, news_4266, news_2864, news_211, news_7212, news_8189, news_3947
U759, iter_0: news_683, news_4083, news_1120, news_5884, news_144, news_4140, news_3491, news_195, news_5752, news_2801, news_7242, news_3563, news_2864, news_4249, news_8308, news_4237, news_4650, news_4266, news_2824, news_1301
U1294, iter_0: news_7824, news_1291, news_1244, news_4681, news_5797, news_4715, news_211, news_4781, news_150, news_8643, news_5752, news_1301, news_4266, news_8189, news_8308, news_7242, news_2824, news_4237, news_4249, news_5884
U666, iter_0: news_5752, news_1301, news_7242, news_4083, news_4249, news_8189, news_5289, news_5381, news_6656, news_2348, news_359, news_3665, news_4076, news_1285, news_1488, news_7226, news_5169, news_6272, news_874, news_5846
U1263, iter_0: news_5884, news_5606, news_2864, news_4083, news_2824, news_683, news_144, news_1120, news_4140, news_3491, news_195, news_5752, news_1291, news_8308, news_3563, news_7242, news_1301, news_211, news_4715, news_4249
U3763, iter_0: news_8643, news_7824, news_1244, news_211, news_1301, news_4237, news_4681, news_3563, news_144, news_8308, news_5752, news_7212, news_1120, news_4781, news_4140, news_2801, news_4249, news_5797, news_4266, news_5606
U3900, iter_0: news_8189, news_2824, news_150, news_4715, news_1291, news_5884, news_4140, news_4083, news_7242, news_4249, news_5797, news_5752, news_4266, news_4237, news_4681, news_4650, news_2801, news_683, news_1244, news_1301
U3407, iter_0: news_211, news_4237, news_1244, news_5606, news_2824, news_144, news_5884, news_4249, news_4781, news_1291, news_7242, news_3491, news_4715, news_8189, news_7824, news_5797, news_4650, news_4083, news_4681, news_2801
U6326, iter_0: news_7212, news_5884, news_8308, news_1244, news_4681, news_1301, news_5752, news_5797, news_7824, news_3491, news_1120, news_2824, news_8643, news_683, news_2864, news_2801, news_4266, news_3563, news_7242, news_4237
U5772, iter_0: news_5884, news_8189, news_211, news_2824, news_2864, news_5606, news_5752, news_4237, news_5051, news_3491, news_5797, news_4249, news_4681, news_8308, news_1301, news_3947, news_7242, news_4083, news_195, news_7824
U6381, iter_0: news_3563, news_144, news_1120, news_4083, news_4266, news_5752, news_5884, news_195, news_1301, news_3491, news_7824, news_4681, news_2801, news_8643, news_4650, news_5797, news_7242, news_4237, news_4715, news_2824
U1707, iter_0: news_7824, news_5606, news_4715, news_8189, news_5752, news_3563, news_4681, news_4237, news_8643, news_4781, news_150, news_2864, news_1301, news_7242, news_4249, news_4140, news_4083, news_144, news_3947, news_2824
