U1085, iter_0: news_5051, news_4715, news_8189, news_150, news_2864, news_5884, news_3563, news_5752, news_5797, news_7242, news_4140, news_4681, news_4249, news_7824, news_5606, news_4083, news_8643, news_4237, news_1301, news_4266
U5061, iter_0: news_5884, news_5051, news_3947, news_2824, news_2864, news_195, news_3563, news_8189, news_1291, news_4715, news_5752, news_5797, news_150, news_5606, news_8308, news_4083, news_4681, news_7242, news_1301, news_4249
U5646, iter_0: news_150, news_4715, news_8643, news_5752, news_7242, news_4237, news_4681, news_4083, news_8479, news_5248, news_3905, news_5768, news_4978, news_2455, news_6897, news_6282, news_2527, news_7531, news_5032, news_1953
U2684, iter_0: news_8627, news_8468, news_5042, news_2474, news_670, news_6544, news_1671, news_378, news_482, news_454, news_1301, news_5615, news_2950, news_7166, news_6055, news_7112, news_958, news_4083, news_6659, news_4722
U2939, iter_0: news_4715, news_8189, news_2824, news_3947, news_2864, news_1291, news_150, news_4781, news_195, news_7242, news_4249, news_5884, news_4237, news_5797, news_4083, news_5752, news_5606, news_3563, news_4650, news_7824
U2260, iter_0: news_4781, news_150, news_8189, news_8643, news_4715, news_2824, news_4249, news_7242, news_3563, news_5797, news_4237, news_195, news_5752, news_211, news_4681, news_5884, news_4650, news_1301, news_4083, news_5606
U4106, iter_0: news_5752, news_4681, news_4083, news_4715, news_7242, news_4237, news_8643, news_150, news_2738, news_2501, news_6613, news_7497, news_4698, news_735, news_942, news_130, news_6752, news_1266, news_5212, news_1174
U2239, iter_0: news_8189, news_4715, news_7242, news_5051, news_5606, news_4249, news_4237, news_5752, news_195, news_4083, news_5884, news_4140, news_3563, news_150, news_8643, news_1301, news_5797, news_1291, news_683, news_4681
U2254, iter_0: news_5051, news_8308, news_5884, news_211, news_4681, news_5797, news_1291, news_2824, news_2864, news_7824, news_3563, news_1301, news_150, news_5752, news_4266, news_4140, news_7212, news_4715, news_3947, news_5606
U399, iter_0: news_4715, news_150, news_8189, news_4681, news_4249, news_1301, news_4237, news_8643, news_6523, news_5037, news_8306, news_6178, news_8607, news_6196, news_8594, news_4692, news_1596, news_6078, news_7573, news_5237
U3471, iter_0: news_6659, news_454, news_2474, news_1265, news_3977, news_1301, news_958, news_5752, news_6154, news_6315, news_8143, news_8468, news_1939, news_8258, news_4384, news_8479, news_4071, news_4581, news_4083, news_5654
U3678, iter_0: news_8643, news_4681, news_1301, news_7212, news_4237, news_8189, news_150, news_3947, news_5752, news_4715, news_1291, news_4249, news_3491, news_144, news_7242, news_4140, news_2801, news_2864, news_1120, news_195
U143, iter_0: news_4140, news_4083, news_2864, news_1120, news_5752, news_2824, news_144, news_8189, news_1301, news_4715, news_7242, news_3491, news_4266, news_4249, news_2801, news_4237, news_3947, news_4681, news_5797, news_4650
U1694, iter_0: news_5884, news_4140, news_1291, news_3563, news_2824, news_7824, news_195, news_5752, news_150, news_8189, news_4715, news_5606, news_3947, news_5797, news_2864, news_1301, news_4083, news_211, news_4266, news_4681
U1600, iter_0: news_150, news_8189, news_4715, news_4681, news_1301, news_4249, news_4237, news_8643, news_3948, news_6493, news_6327, news_3953, news_6277, news_4199, news_6809, news_6436, news_6676, news_6228, news_2018, news_2415
U253, iter_0: news_1291, news_4715, news_2824, news_8189, news_3947, news_5884, news_195, news_4140, news_150, news_2864, news_5606, news_3563, news_5752, news_7242, news_4083, news_4781, news_4249, news_5797, news_4237, news_7824
U4584, iter_0: news_5752, news_8189, news_7242, news_4083, news_4249, news_2308, news_779, news_401, news_4251, news_2869, news_2147, news_2875, news_760, news_4835, news_2158, news_2070, news_359, news_3590, news_8385, news_2624
U6602, iter_0: news_150, news_3947, news_4715, news_8189, news_5797, news_5884, news_7824, news_195, news_4681, news_4140, news_5752, news_8643, news_7242, news_4249, news_4083, news_4237, news_1301, news_4650, news_3491, news_1120
U2952, iter_0: news_2824, news_3947, news_5051, news_8189, news_3563, news_195, news_211, news_150, news_5752, news_2864, news_8308, news_4715, news_1301, news_7824, news_7242, news_4681, news_5606, news_4249, news_4083, news_8643
U3023, iter_0: news_150, news_4083, news_4237, news_5752, news_8643, news_7242, news_4715, news_4681, news_2971, news_3892, news_2415, news_2450, news_6772, news_3956, news_1870, news_5597, news_8396, news_8037, news_4001, news_4682
U1578, iter_0: news_5752, news_8189, news_1301, news_7242, news_4083, news_4249, news_4802, news_2760, news_649, news_6078, news_7047, news_2300, news_7421, news_1324, news_8486, news_2869, news_3420, news_6309, news_6588, news_5729
U3635, iter_0: news_195, news_4715, news_4083, news_8189, news_4140, news_3563, news_7242, news_5606, news_5752, news_4249, news_4237, news_150, news_3491, news_683, news_1120, news_4781, news_5797, news_1301, news_4681, news_8643
U583, iter_0: news_5884, news_5606, news_4140, news_4083, news_5752, news_1301, news_3491, news_5051, news_2824, news_1120, news_7212, news_4681, news_144, news_4715, news_7242, news_3947, news_211, news_8189, news_4249, news_4650
U3528, iter_0: news_8189, news_4083, news_4249, news_7242, news_5752, news_1301, news_4350, news_7083, news_3930, news_8026, news_2515, news_759, news_3959, news_3894, news_6589, news_5572, news_3359, news_4625, news_5606, news_1354
U1514, iter_0: news_7112, news_5002, news_7119, news_5654, news_4715, news_958, news_5072, news_557, news_8627, news_1939, news_553, news_8189, news_1288, news_5752, news_514, news_4071, news_4190, news_4114, news_4581, news_884
U1456, iter_0: news_4781, news_150, news_1291, news_5752, news_7212, news_8643, news_4237, news_4249, news_8189, news_4715, news_7824, news_4650, news_2801, news_4681, news_5797, news_144, news_195, news_1301, news_4140, news_7242
U5621, iter_0: news_5884, news_3947, news_5051, news_2824, news_4140, news_3563, news_1291, news_8189, news_195, news_150, news_4715, news_5606, news_5752, news_5797, news_7824, news_2864, news_1301, news_211, news_4781, news_4083
U698, iter_0: news_8189, news_7824, news_4715, news_8643, news_5797, news_4249, news_4237, news_4681, news_7242, news_195, news_5752, news_3563, news_4650, news_4140, news_4083, news_1301, news_5884, news_3491, news_683, news_4781
U279, iter_0: news_150, news_4715, news_8189, news_3947, news_5797, news_7824, news_4681, news_1291, news_8643, news_5752, news_7242, news_3563, news_4266, news_4249, news_1301, news_4237, news_4140, news_4083, news_1120, news_144
U5225, iter_0: news_1477, news_454, news_5196, news_4083, news_2950, news_5303, news_2951, news_5507, news_7166, news_5042, news_427, news_5615, news_4581, news_1002, news_911, news_5752, news_1671, news_6703, news_378, news_884
U5960, iter_0: news_5606, news_1291, news_4715, news_4237, news_4249, news_7242, news_4781, news_4083, news_4140, news_144, news_2824, news_683, news_3563, news_195, news_5752, news_4650, news_3947, news_2801, news_5884, news_2864
U2037, iter_0: news_8189, news_4237, news_150, news_4249, news_4715, news_7242, news_7824, news_8643, news_4083, news_5752, news_5797, news_1291, news_144, news_3491, news_4681, news_2864, news_1301, news_683, news_8308, news_4781
U3875, iter_0: news_4715, news_195, news_8189, news_1291, news_3947, news_2864, news_3563, news_4140, news_5752, news_7242, news_4083, news_5884, news_5606, news_2824, news_4249, news_4237, news_150, news_5051, news_4781, news_5797
U3697, iter_0: news_150, news_4781, news_4715, news_8189, news_1244, news_8643, news_3563, news_7242, news_4681, news_4266, news_195, news_5752, news_4237, news_4650, news_4140, news_4083, news_1301, news_8308, news_1120, news_5606
U1914, iter_0: news_5051, news_5884, news_3947, news_2864, news_4140, news_3563, news_4715, news_150, news_8189, news_5752, news_4681, news_1301, news_4083, news_7242, news_5606, news_211, news_4249, news_7824, news_4781, news_8643
U2141, iter_0: news_150, news_4781, news_8643, news_8189, news_5051, news_3947, news_4715, news_4681, news_4249, news_1291, news_4237, news_2824, news_7242, news_1301, news_195, news_2801, news_5752, news_144, news_4140, news_8308
U3958, iter_0: news_150, news_8189, news_3947, news_4715, news_2824, news_2864, news_5051, news_5884, news_5797, news_211, news_195, news_7824, news_5752, news_4781, news_7242, news_4249, news_3563, news_4681, news_1291, news_4140
U1809, iter_0: news_4083, news_5752, news_7242, news_4681, news_4237, news_4715, news_8643, news_150, news_2834, news_8269, news_1804, news_1448, news_5180, news_1073, news_6433, news_1037, news_8232, news_5268, news_6692, news_4007
U4026, iter_0: news_8643, news_5051, news_5752, news_4681, news_4715, news_1301, news_8308, news_7242, news_1291, news_4237, news_150, news_4249, news_8189, news_4083, news_211, news_5884, news_2824, news_3563, news_7824, news_2801
U2825, iter_0: news_7824, news_150, news_4715, news_1244, news_8189, news_5797, news_4681, news_5752, news_3563, news_8308, news_1301, news_5051, news_3947, news_7242, news_2801, news_211, news_4237, news_4249, news_5884, news_2864
U5330, iter_0: news_5884, news_2824, news_2864, news_683, news_3947, news_4140, news_195, news_8189, news_4083, news_5606, news_1120, news_4715, news_211, news_5752, news_5797, news_8308, news_7242, news_3563, news_3491, news_4249
U5748, iter_0: news_4715, news_2824, news_8189, news_5884, news_3563, news_150, news_7242, news_5752, news_4083, news_4249, news_5051, news_4266, news_4237, news_4681, news_7824, news_4650, news_8643, news_8308, news_1301, news_683
U6377, iter_0: news_8308, news_4681, news_5752, news_4715, news_1301, news_7824, news_5797, news_5884, news_211, news_2864, news_1244, news_8643, news_8189, news_150, news_4266, news_1291, news_7242, news_3563, news_5051, news_2824
U2812, iter_0: news_4083, news_3491, news_1120, news_4650, news_144, news_5752, news_7242, news_4715, news_1291, news_4266, news_1301, news_4249, news_4237, news_4681, news_8189, news_5797, news_8643, news_5051, news_150, news_7824
U4957, iter_0: news_2864, news_4083, news_4237, news_4715, news_5606, news_4249, news_8189, news_7242, news_4650, news_3491, news_1291, news_5752, news_144, news_4781, news_1120, news_211, news_4681, news_1244, news_5051, news_150
U4649, iter_0: news_5884, news_2864, news_2824, news_3947, news_195, news_8189, news_4140, news_4083, news_7242, news_5752, news_3563, news_8308, news_4266, news_5797, news_5606, news_4249, news_5051, news_3491, news_683, news_1291
U5577, iter_0: news_5606, news_4140, news_5884, news_3563, news_4083, news_8308, news_5752, news_195, news_2864, news_1301, news_8189, news_4715, news_7242, news_1291, news_3947, news_2824, news_3491, news_5051, news_4249, news_683
U5588, iter_0: news_5193, news_557, news_4715, news_8409, news_8189, news_150, news_4103, news_8444, news_5646, news_4190, news_4375, news_1288, news_623, news_571, news_8479, news_884, news_4114, news_376, news_8143, news_6543
U5779, iter_0: news_4681, news_1301, news_150, news_4715, news_8189, news_8643, news_4249, news_4237, news_1728, news_7811, news_8357, news_5535, news_1255, news_2869, news_6078, news_7830, news_6802, news_7078, news_2661, news_335
U3668, iter_0: news_1244, news_4781, news_2824, news_5051, news_3947, news_7242, news_4650, news_7824, news_211, news_5797, news_195, news_2801, news_5884, news_3491, news_1291, news_144, news_5752, news_2864, news_4083, news_4266
U1828, iter_0: news_211, news_5884, news_7212, news_5051, news_8308, news_5797, news_4681, news_7824, news_1301, news_2864, news_4266, news_4140, news_1291, news_3563, news_5752, news_683, news_1120, news_1244, news_150, news_5606
U490, iter_0: news_150, news_4681, news_4715, news_8189, news_8643, news_1301, news_4249, news_4237, news_5631, news_5601, news_6871, news_8453, news_8573, news_2013, news_611, news_6158, news_6669, news_1235, news_7140, news_1461
U2510, iter_0: news_150, news_3947, news_8189, news_4715, news_195, news_8643, news_5797, news_5752, news_4249, news_7242, news_1244, news_4266, news_2864, news_5884, news_4681, news_4237, news_4083, news_5606, news_1301, news_1120
U1008, iter_0: news_8189, news_4715, news_4140, news_3563, news_7824, news_5752, news_7242, news_2824, news_1291, news_4249, news_3947, news_4237, news_150, news_5884, news_4083, news_1301, news_4266, news_8643, news_4681, news_211
U2186, iter_0: news_4715, news_1477, news_8444, news_8479, news_553, news_150, news_8189, news_8409, news_7200, news_5646, news_2573, news_1288, news_8143, news_623, news_5632, news_8258, news_835, news_5303, news_264, news_958
U1989, iter_0: news_8189, news_4715, news_150, news_3947, news_1291, news_2824, news_4781, news_5051, news_2864, news_5797, news_7824, news_7242, news_5884, news_195, news_5752, news_4249, news_5606, news_4681, news_3563, news_4237
U4009, iter_0: news_195, news_8189, news_5752, news_4715, news_150, news_4083, news_5606, news_7242, news_4249, news_4781, news_2864, news_4237, news_5884, news_8643, news_2824, news_1301, news_1120, news_1244, news_4681, news_4650
U6107, iter_0: news_150, news_195, news_8189, news_3563, news_3947, news_5752, news_4715, news_2824, news_7824, news_7242, news_1301, news_211, news_4249, news_4083, news_1291, news_4681, news_8643, news_4237, news_5051, news_3491
U1524, iter_0: news_8189, news_4715, news_3947, news_7242, news_2864, news_4249, news_150, news_5752, news_4083, news_4237, news_5606, news_1291, news_5051, news_4140, news_3563, news_5884, news_5797, news_2801, news_3491, news_4681
U947, iter_0: news_796, news_7119, news_4375, news_2573, news_5002, news_1288, news_6452, news_6666, news_8468, news_557, news_427, news_4103, news_5193, news_6055, news_6315, news_1477, news_4722, news_7112, news_150, news_4715
U3299, iter_0: news_150, news_1291, news_7824, news_4681, news_4715, news_2824, news_2864, news_3947, news_8643, news_8308, news_8189, news_4266, news_1244, news_5752, news_3563, news_1301, news_7242, news_4249, news_4140, news_4237
U6263, iter_0: news_4715, news_8189, news_5752, news_4237, news_2864, news_7242, news_5606, news_1291, news_4681, news_4249, news_4781, news_4650, news_3563, news_8308, news_7824, news_2801, news_5884, news_4083, news_5797, news_3491
U5045, iter_0: news_7824, news_1291, news_8189, news_2824, news_4715, news_195, news_2864, news_4681, news_5606, news_4266, news_3491, news_1120, news_683, news_3947, news_5797, news_211, news_4781, news_5051, news_3563, news_7242
U2686, iter_0: news_150, news_8479, news_2573, news_8444, news_6543, news_4715, news_8189, news_3976, news_1477, news_5832, news_1265, news_5632, news_5002, news_8258, news_6055, news_5507, news_7200, news_376, news_6315, news_8433
U5168, iter_0: news_8189, news_5752, news_7242, news_4249, news_4083, news_1301, news_7083, news_6753, news_5089, news_925, news_905, news_2548, news_1322, news_1203, news_5654, news_1937, news_4956, news_1444, news_6117, news_251
U2647, iter_0: news_7824, news_1301, news_683, news_1120, news_4237, news_4715, news_150, news_8189, news_211, news_1291, news_8643, news_5051, news_144, news_4266, news_1244, news_4781, news_5606, news_5752, news_3563, news_5797
U4521, iter_0: news_4083, news_5606, news_2864, news_5884, news_195, news_4249, news_4715, news_144, news_2801, news_5752, news_3563, news_1301, news_1291, news_4266, news_8308, news_5797, news_1244, news_211, news_7212, news_7824
U5310, iter_0: news_8189, news_4237, news_4249, news_7242, news_4715, news_195, news_4650, news_4781, news_2801, news_5752, news_3947, news_4083, news_3491, news_4140, news_8643, news_1244, news_3563, news_5606, news_1301, news_1120
U5392, iter_0: news_5193, news_4237, news_8189, news_4249, news_8643, news_4375, news_2573, news_150, news_4715, news_7242, news_557, news_264, news_6543, news_1288, news_5303, news_5507, news_2820, news_2511, news_8444, news_1002
U582, iter_0: news_7824, news_150, news_4140, news_1291, news_8189, news_8643, news_195, news_4237, news_5797, news_5606, news_4681, news_7242, news_211, news_2801, news_2864, news_3491, news_3563, news_1244, news_3947, news_4266
U2272, iter_0: news_8189, news_4715, news_2824, news_4781, news_3947, news_4237, news_7242, news_150, news_1244, news_5051, news_195, news_5884, news_5797, news_4650, news_2864, news_1291, news_5752, news_4083, news_5606, news_2801
U3219, iter_0: news_3976, news_8444, news_8258, news_8189, news_5654, news_4715, news_5193, news_6452, news_8143, news_7112, news_427, news_6055, news_5752, news_4103, news_5072, news_150, news_4190, news_7242, news_5646, news_5196
U1643, iter_0: news_1244, news_7824, news_8643, news_4781, news_150, news_4715, news_3563, news_5797, news_1291, news_8189, news_4681, news_5752, news_5051, news_7242, news_4140, news_4249, news_3947, news_195, news_4237, news_4266
U6455, iter_0: news_5884, news_5051, news_2864, news_5797, news_8308, news_3563, news_4140, news_4715, news_195, news_150, news_4681, news_5752, news_8189, news_1301, news_5606, news_7242, news_7824, news_4083, news_4781, news_4249
U5203, iter_0: news_8189, news_4715, news_195, news_7242, news_150, news_3563, news_4249, news_4140, news_4083, news_2864, news_5752, news_4237, news_1291, news_2801, news_5797, news_8643, news_4681, news_1244, news_1120, news_1301
U2765, iter_0: news_4681, news_4715, news_5752, news_4083, news_150, news_7242, news_4237, news_8643, news_1092, news_4199, news_6402, news_6158, news_5697, news_2436, news_2760, news_6509, news_4674, news_6178, news_1925, news_7740
U2543, iter_0: news_150, news_4715, news_8189, news_4681, news_8643, news_4249, news_1301, news_4237, news_6108, news_1239, news_5415, news_6654, news_7764, news_6516, news_6474, news_2281, news_5636, news_6361, news_8292, news_6258
U3021, iter_0: news_7824, news_8643, news_1244, news_4781, news_8189, news_5797, news_211, news_4249, news_4681, news_3947, news_4266, news_7242, news_3563, news_5051, news_195, news_1291, news_5752, news_2801, news_1301, news_4650
U4875, iter_0: news_5507, news_7200, news_8444, news_8433, news_1477, news_6717, news_6543, news_884, news_427, news_1939, news_911, news_5632, news_4715, news_7112, news_553, news_958, news_3976, news_1128, news_6421, news_514
U1782, iter_0: news_1244, news_211, news_8643, news_7212, news_4237, news_4781, news_2801, news_4650, news_3491, news_4681, news_5797, news_5051, news_8308, news_7824, news_1301, news_4249, news_144, news_7242, news_2824, news_5752
U3265, iter_0: news_7824, news_211, news_5797, news_1291, news_2824, news_5884, news_2864, news_4266, news_3491, news_2801, news_5606, news_683, news_7242, news_4083, news_195, news_7212, news_4681, news_8308, news_4715, news_144
U1144, iter_0: news_482, news_8627, news_1301, news_6055, news_6659, news_2281, news_6544, news_5072, news_5752, news_1073, news_5042, news_360, news_2474, news_2951, news_3977, news_4722, news_1265, news_376, news_2723, news_6666
U1402, iter_0: news_8643, news_4237, news_5752, news_4715, news_4681, news_7242, news_150, news_4083, news_6085, news_7570, news_390, news_1696, news_2209, news_1203, news_8284, news_251, news_5654, news_1367, news_6023, news_214
U4452, iter_0: news_4715, news_8189, news_2864, news_150, news_195, news_7242, news_5884, news_4249, news_4083, news_5797, news_5752, news_4140, news_4237, news_3563, news_4650, news_4681, news_211, news_3491, news_683, news_1120
U4561, iter_0: news_150, news_7824, news_5797, news_8189, news_2864, news_3563, news_5884, news_7242, news_4249, news_8308, news_5606, news_1244, news_4237, news_4083, news_3491, news_7212, news_5051, news_4715, news_4681, news_4781
U2614, iter_0: news_5752, news_8189, news_4083, news_1301, news_7242, news_4249, news_649, news_2415, news_2018, news_818, news_3894, news_6643, news_2151, news_6556, news_3948, news_6158, news_6277, news_7811, news_7656, news_482
U6113, iter_0: news_5606, news_4140, news_1291, news_3563, news_683, news_144, news_4083, news_4715, news_5752, news_4237, news_4781, news_195, news_8189, news_1120, news_2824, news_3947, news_7242, news_7824, news_1244, news_2801
U4109, iter_0: news_211, news_3491, news_5606, news_5752, news_2824, news_4681, news_7242, news_4249, news_7824, news_4715, news_8643, news_5051, news_150, news_5884, news_1301, news_4083, news_2864, news_2801, news_8189, news_3947
U1546, iter_0: news_8643, news_4681, news_150, news_5752, news_4715, news_7242, news_4237, news_4083, news_870, news_896, news_5119, news_8092, news_8500, news_6321, news_7509, news_809, news_6619, news_7074, news_6701, news_6203
U4899, iter_0: news_5884, news_5752, news_4715, news_8189, news_3563, news_1291, news_4083, news_150, news_4681, news_8308, news_7242, news_4249, news_1301, news_211, news_4237, news_2801, news_3491, news_4650, news_8643, news_7212
U675, iter_0: news_5884, news_2864, news_2824, news_3947, news_5051, news_3563, news_195, news_4140, news_150, news_8308, news_4715, news_5797, news_8189, news_5752, news_4266, news_1291, news_4681, news_4083, news_1301, news_211
U3537, iter_0: news_5884, news_2864, news_2824, news_4140, news_1291, news_3947, news_195, news_3563, news_5606, news_4083, news_5752, news_8308, news_5797, news_4715, news_4266, news_5051, news_4681, news_150, news_8189, news_211
U6164, iter_0: news_4629, news_1659, news_1671, news_6544, news_2951, news_5072, news_4237, news_670, news_1301, news_5042, news_4681, news_553, news_264, news_8643, news_3937, news_6717, news_3977, news_7166, news_4083, news_7112
U1532, iter_0: news_7824, news_4715, news_4681, news_1291, news_5797, news_8189, news_5752, news_1244, news_150, news_8643, news_211, news_1301, news_2864, news_7242, news_2824, news_4237, news_4249, news_5606, news_4266, news_2801
U3860, iter_0: news_4722, news_6666, news_6055, news_454, news_7119, news_360, news_5196, news_5042, news_3977, news_7166, news_3937, news_2950, news_1477, news_1301, news_5752, news_4083, news_4375, news_6703, news_1671, news_3976
U3532, iter_0: news_7824, news_8189, news_5752, news_8308, news_1291, news_4681, news_7242, news_4781, news_1301, news_3563, news_2801, news_5797, news_5606, news_1244, news_4249, news_4266, news_2864, news_4650, news_195, news_4140
U5490, iter_0: news_1291, news_4140, news_4781, news_4237, news_8643, news_5752, news_4249, news_4715, news_8189, news_683, news_7242, news_1301, news_5797, news_4681, news_4083, news_1120, news_5884, news_150, news_4266, news_4650
U829, iter_0: news_4083, news_8189, news_514, news_2573, news_4375, news_4237, news_7242, news_7200, news_4249, news_6154, news_6666, news_2951, news_2950, news_4715, news_670, news_2511, news_6055, news_5507, news_5654, news_4581
U1849, iter_0: news_8627, news_5042, news_2573, news_7112, news_5752, news_6543, news_3977, news_1073, news_1477, news_6659, news_8444, news_427, news_670, news_6421, news_958, news_7200, news_4083, news_553, news_8143, news_1301
U3116, iter_0: news_1301, news_8189, news_7242, news_5752, news_4083, news_6107, news_315, news_6641, news_2666, news_6083, news_2463, news_5313, news_2872, news_6796, news_2455, news_2905, news_8643, news_6384, news_2277, news_6608
U4517, iter_0: news_5884, news_2824, news_4140, news_2864, news_5606, news_1291, news_195, news_3947, news_4083, news_683, news_4715, news_3563, news_8189, news_5797, news_211, news_5752, news_1120, news_4266, news_144, news_7242
U2428, iter_0: news_5884, news_4715, news_8189, news_150, news_4083, news_5752, news_7242, news_5606, news_4681, news_4249, news_4781, news_4237, news_1301, news_7824, news_8643, news_7212, news_2824, news_3947, news_5051, news_4140
U744, iter_0: news_5606, news_211, news_1301, news_1120, news_5752, news_3491, news_4681, news_4083, news_1291, news_2824, news_2864, news_4237, news_4249, news_4266, news_7242, news_5051, news_195, news_1244, news_4715, news_8643
U2646, iter_0: news_4140, news_3563, news_1291, news_5884, news_195, news_4083, news_150, news_2864, news_683, news_5752, news_8189, news_5797, news_1120, news_4715, news_1301, news_4249, news_7242, news_4237, news_8308, news_4681
U532, iter_0: news_8189, news_3563, news_4140, news_4781, news_5606, news_3947, news_1291, news_7824, news_195, news_4249, news_5752, news_7242, news_4083, news_5051, news_4650, news_2824, news_2801, news_1301, news_144, news_1244
U759, iter_0: news_4083, news_1120, news_5884, news_3491, news_195, news_5752, news_7242, news_4249, news_8308, news_4237, news_2824, news_1301, news_8189, news_4715, news_7212, news_1291, news_4681, news_5797, news_1244, news_7824
U1294, iter_0: news_7824, news_1291, news_4681, news_5797, news_4715, news_4781, news_150, news_8643, news_5752, news_1301, news_4266, news_8189, news_7242, news_4237, news_4249, news_5884, news_3563, news_195, news_144, news_2801
U666, iter_0: news_8308, news_4681, news_5752, news_7824, news_1301, news_5606, news_3491, news_2801, news_144, news_4237, news_7212, news_1291, news_211, news_5797, news_3563, news_2864, news_7242, news_4650, news_4083, news_1120
U1263, iter_0: news_2864, news_4083, news_2824, news_4140, news_3491, news_5752, news_1291, news_8308, news_3563, news_7242, news_1301, news_4715, news_4249, news_8189, news_5797, news_4237, news_4681, news_3947, news_7212, news_7824
U3763, iter_0: news_8643, news_264, news_4629, news_1265, news_1073, news_4260, news_6659, news_2474, news_1180, news_1084, news_911, news_5072, news_2281, news_1301, news_6544, news_8479, news_360, news_6154, news_6543, news_378
U3900, iter_0: news_3947, news_8189, news_2824, news_150, news_4715, news_195, news_2864, news_1291, news_5884, news_4140, news_3563, news_4083, news_7242, news_4781, news_4249, news_5797, news_5752, news_5606, news_5051, news_4266
U3407, iter_0: news_4237, news_1244, news_5606, news_2824, news_5884, news_4249, news_4781, news_1291, news_7242, news_3491, news_4715, news_8189, news_4650, news_4083, news_4681, news_2801, news_5752, news_1301, news_1120, news_8643
U6326, iter_0: news_7212, news_8308, news_1244, news_4681, news_1301, news_5752, news_5797, news_7824, news_1120, news_2824, news_8643, news_683, news_2864, news_2801, news_7242, news_4237, news_144, news_4249, news_4140, news_4650
U5772, iter_0: news_5884, news_8189, news_211, news_2824, news_4715, news_2864, news_5606, news_5752, news_4237, news_5051, news_3491, news_5797, news_4249, news_4681, news_8308, news_1301, news_3947, news_7242, news_4083, news_195
U6381, iter_0: news_4140, news_3563, news_5606, news_8308, news_683, news_144, news_1120, news_4083, news_1291, news_4266, news_7212, news_5752, news_2864, news_5884, news_195, news_1301, news_3491, news_7824, news_4681, news_2801
U1707, iter_0: news_7824, news_5606, news_8189, news_5752, news_3563, news_4681, news_4237, news_4781, news_8308, news_150, news_5797, news_2864, news_1301, news_5051, news_7242, news_4249, news_4140, news_4083, news_144, news_195
U3254, iter_0: news_2864, news_195, news_4715, news_4083, news_3947, news_5752, news_8189, news_7242, news_4140, news_4681, news_4249, news_5051, news_4266, news_3491, news_150, news_4237, news_1120, news_4650, news_211, news_144
U2744, iter_0: news_150, news_8189, news_4781, news_4715, news_5051, news_4249, news_8643, news_4237, news_1244, news_7242, news_195, news_5797, news_1291, news_5752, news_2864, news_211, news_4650, news_4083, news_4681, news_5884
U4006, iter_0: news_5752, news_1301, news_8189, news_4083, news_7242, news_4249, news_482, news_2484, news_483, news_377, news_4603, news_6797, news_937, news_1255, news_1854, news_3651, news_6750, news_5516, news_7336, news_1706
U4415, iter_0: news_8468, news_5002, news_6315, news_6666, news_454, news_8627, news_7112, news_1477, news_5654, news_7119, news_7166, news_5303, news_796, news_958, news_4722, news_2950, news_557, news_1939, news_4071, news_427
U1481, iter_0: news_5884, news_8308, news_4140, news_2864, news_7212, news_3563, news_211, news_1301, news_2824, news_4083, news_5752, news_683, news_1120, news_4266, news_195, news_5606, news_3491, news_5797, news_4681, news_144
U837, iter_0: news_4237, news_264, news_5072, news_8189, news_8643, news_8143, news_4715, news_553, news_4249, news_5752, news_8444, news_2723, news_7242, news_8258, news_4581, news_3976, news_958, news_6421, news_6055, news_376
U2867, iter_0: news_2281, news_8444, news_150, news_2573, news_482, news_8189, news_1477, news_5654, news_553, news_4715, news_623, news_5072, news_8143, news_4375, news_4190, news_5752, news_7155, news_5832, news_5646, news_8643
U1822, iter_0: news_5884, news_5606, news_1291, news_4140, news_2824, news_2864, news_5051, news_3947, news_195, news_3563, news_4715, news_4083, news_5797, news_150, news_5752, news_8308, news_7824, news_211, news_144, news_4681
U3247, iter_0: news_5884, news_2864, news_2824, news_195, news_3947, news_4715, news_8189, news_4083, news_4140, news_1291, news_5752, news_7242, news_5606, news_150, news_3563, news_5797, news_4249, news_4266, news_8308, news_683
U4138, iter_0: news_3563, news_5752, news_1301, news_8308, news_195, news_8189, news_8643, news_4715, news_4083, news_5884, news_7824, news_7242, news_4681, news_4249, news_4237, news_150, news_4266, news_683, news_5797, news_2824
U4597, iter_0: news_5884, news_3563, news_195, news_8308, news_5606, news_5752, news_1301, news_8189, news_4083, news_3947, news_683, news_3491, news_2864, news_7242, news_4715, news_4249, news_4266, news_5051, news_4237, news_150
U3840, iter_0: news_5606, news_8189, news_4140, news_4237, news_4083, news_4249, news_195, news_683, news_7242, news_5884, news_144, news_4715, news_2824, news_2801, news_5752, news_1120, news_4650, news_3563, news_3947, news_4781
U4877, iter_0: news_211, news_4237, news_1244, news_3491, news_4715, news_4650, news_7242, news_8189, news_4249, news_2824, news_5884, news_5797, news_2801, news_2864, news_7824, news_144, news_4781, news_5752, news_4083, news_5606
U1215, iter_0: news_2824, news_4140, news_1291, news_5797, news_8189, news_150, news_1301, news_5752, news_4715, news_4681, news_4781, news_8643, news_7242, news_4249, news_4083, news_683, news_144, news_4237, news_3491, news_2801
U1212, iter_0: news_8189, news_4083, news_5752, news_7242, news_4249, news_1301, news_3956, news_2018, news_7818, news_8552, news_3964, news_6137, news_3892, news_7143, news_6148, news_6054, news_3894, news_7119, news_6578, news_6023
